"distcode","county_cn","county_en","city_cn","city_en","province_cn","province_en","year","sequestration_million_tons","sequestration_10000_tons"
"350782","武夷山市","Wuyishan City","南平市","Nanping City","福建省","Fujian Province","2013","6.49705959408023","649.705959408023"
"350782","武夷山市","Wuyishan City","南平市","Nanping City","福建省","Fujian Province","2014","6.49713730113055","649.713730113055"
"350782","武夷山市","Wuyishan City","南平市","Nanping City","福建省","Fujian Province","2015","6.27221636388539","627.221636388539"
"350782","武夷山市","Wuyishan City","南平市","Nanping City","福建省","Fujian Province","2016","5.93399653764317","593.399653764317"
"350782","武夷山市","Wuyishan City","南平市","Nanping City","福建省","Fujian Province","2017","6.6270180898401","662.70180898401"
"350783","建瓯市","Jian'ou City","南平市","Nanping City","福建省","Fujian Province","2000","9.47930666614068","947.930666614068"
"350783","建瓯市","Jian'ou City","南平市","Nanping City","福建省","Fujian Province","2001","10.7083653188743","1070.83653188743"
"350783","建瓯市","Jian'ou City","南平市","Nanping City","福建省","Fujian Province","2002","9.83831494429093","983.831494429093"
"350783","建瓯市","Jian'ou City","南平市","Nanping City","福建省","Fujian Province","2003","10.0868219902741","1008.68219902741"
"350783","建瓯市","Jian'ou City","南平市","Nanping City","福建省","Fujian Province","2004","10.7447834545479","1074.47834545479"
"350783","建瓯市","Jian'ou City","南平市","Nanping City","福建省","Fujian Province","2005","9.05893142441896","905.893142441896"
"350783","建瓯市","Jian'ou City","南平市","Nanping City","福建省","Fujian Province","2006","9.20224031465676","920.224031465676"
"350783","建瓯市","Jian'ou City","南平市","Nanping City","福建省","Fujian Province","2007","10.3821417265342","1038.21417265342"
"350783","建瓯市","Jian'ou City","南平市","Nanping City","福建省","Fujian Province","2008","9.79204776410745","979.204776410745"
"350783","建瓯市","Jian'ou City","南平市","Nanping City","福建省","Fujian Province","2009","10.2632469571929","1026.32469571929"
"350783","建瓯市","Jian'ou City","南平市","Nanping City","福建省","Fujian Province","2010","9.10083182442382","910.083182442382"
"350783","建瓯市","Jian'ou City","南平市","Nanping City","福建省","Fujian Province","2011","9.43371493393361","943.371493393361"
"350783","建瓯市","Jian'ou City","南平市","Nanping City","福建省","Fujian Province","2012","10.1457140179197","1014.57140179197"
"350783","建瓯市","Jian'ou City","南平市","Nanping City","福建省","Fujian Province","2013","9.9257905071907","992.57905071907"
"350783","建瓯市","Jian'ou City","南平市","Nanping City","福建省","Fujian Province","2014","10.1001636867588","1010.01636867588"
"350783","建瓯市","Jian'ou City","南平市","Nanping City","福建省","Fujian Province","2015","9.53288112536367","953.288112536367"
"350783","建瓯市","Jian'ou City","南平市","Nanping City","福建省","Fujian Province","2016","9.02189987994825","902.189987994825"
"350783","建瓯市","Jian'ou City","南平市","Nanping City","福建省","Fujian Province","2017","10.1923978204149","1019.23978204149"
"350784","建阳市","Jianyang City","南平市","Nanping City","福建省","Fujian Province","2000","6.86625269035252","686.625269035252"
"350784","建阳市","Jianyang City","南平市","Nanping City","福建省","Fujian Province","2001","8.1677122254603","816.77122254603"
"350784","建阳市","Jianyang City","南平市","Nanping City","福建省","Fujian Province","2002","7.1944515881091","719.44515881091"
"350784","建阳市","Jianyang City","南平市","Nanping City","福建省","Fujian Province","2003","7.23090762791435","723.090762791435"
"350784","建阳市","Jianyang City","南平市","Nanping City","福建省","Fujian Province","2004","7.89390299413649","789.390299413649"
"350784","建阳市","Jianyang City","南平市","Nanping City","福建省","Fujian Province","2005","6.61646714525353","661.646714525353"
"350784","建阳市","Jianyang City","南平市","Nanping City","福建省","Fujian Province","2006","6.67384060141115","667.384060141115"
"350784","建阳市","Jianyang City","南平市","Nanping City","福建省","Fujian Province","2007","7.58096757949421","758.096757949421"
"350784","建阳市","Jianyang City","南平市","Nanping City","福建省","Fujian Province","2008","6.98659084376239","698.659084376239"
"350784","建阳市","Jianyang City","南平市","Nanping City","福建省","Fujian Province","2009","7.23111483951967","723.111483951967"
"350784","建阳市","Jianyang City","南平市","Nanping City","福建省","Fujian Province","2010","6.45488904000348","645.488904000348"
"350784","建阳市","Jianyang City","南平市","Nanping City","福建省","Fujian Province","2011","6.73134255383063","673.134255383063"
"350784","建阳市","Jianyang City","南平市","Nanping City","福建省","Fujian Province","2012","7.6150238118413","761.50238118413"
"350784","建阳市","Jianyang City","南平市","Nanping City","福建省","Fujian Province","2013","7.21880807474154","721.880807474154"
"350784","建阳市","Jianyang City","南平市","Nanping City","福建省","Fujian Province","2014","7.1817077069442","718.17077069442"
"350784","建阳市","Jianyang City","南平市","Nanping City","福建省","Fujian Province","2015","6.98024940918073","698.024940918073"
"350784","建阳市","Jianyang City","南平市","Nanping City","福建省","Fujian Province","2016","6.36313577384655","636.313577384655"
"350784","建阳市","Jianyang City","南平市","Nanping City","福建省","Fujian Province","2017","7.29786319518357","729.786319518357"
"350802","新罗区","Xinluo District","龙岩市","Longyan City","福建省","Fujian Province","2000","8.14375854283815","814.375854283815"
"350802","新罗区","Xinluo District","龙岩市","Longyan City","福建省","Fujian Province","2001","9.01767740732354","901.767740732354"
"350802","新罗区","Xinluo District","龙岩市","Longyan City","福建省","Fujian Province","2002","8.50947295877581","850.947295877581"
"350802","新罗区","Xinluo District","龙岩市","Longyan City","福建省","Fujian Province","2003","9.2280096370366","922.80096370366"
"350802","新罗区","Xinluo District","龙岩市","Longyan City","福建省","Fujian Province","2004","9.33173523503145","933.173523503145"
"350802","新罗区","Xinluo District","龙岩市","Longyan City","福建省","Fujian Province","2005","8.34878842950027","834.878842950027"
"350802","新罗区","Xinluo District","龙岩市","Longyan City","福建省","Fujian Province","2006","8.33994937175598","833.994937175598"
"350802","新罗区","Xinluo District","龙岩市","Longyan City","福建省","Fujian Province","2007","8.39922522838151","839.922522838151"
"350802","新罗区","Xinluo District","龙岩市","Longyan City","福建省","Fujian Province","2008","8.52648688381524","852.648688381524"
"350802","新罗区","Xinluo District","龙岩市","Longyan City","福建省","Fujian Province","2009","8.74337538896886","874.337538896886"
"350802","新罗区","Xinluo District","龙岩市","Longyan City","福建省","Fujian Province","2010","7.92629530911619","792.629530911619"
"350802","新罗区","Xinluo District","龙岩市","Longyan City","福建省","Fujian Province","2011","7.93063394905347","793.063394905347"
"350802","新罗区","Xinluo District","龙岩市","Longyan City","福建省","Fujian Province","2012","8.51542967563865","851.542967563865"
"350802","新罗区","Xinluo District","龙岩市","Longyan City","福建省","Fujian Province","2013","8.56896627396986","856.896627396986"
"350802","新罗区","Xinluo District","龙岩市","Longyan City","福建省","Fujian Province","2014","7.83948210540152","783.948210540152"
"350802","新罗区","Xinluo District","龙岩市","Longyan City","福建省","Fujian Province","2015","7.9992179210275","799.92179210275"
"350802","新罗区","Xinluo District","龙岩市","Longyan City","福建省","Fujian Province","2016","7.81002423474021","781.002423474021"
"350802","新罗区","Xinluo District","龙岩市","Longyan City","福建省","Fujian Province","2017","8.65038447248318","865.038447248318"
"350821","长汀县","Changting County","龙岩市","Longyan City","福建省","Fujian Province","2000","7.99836479024032","799.836479024032"
"350821","长汀县","Changting County","龙岩市","Longyan City","福建省","Fujian Province","2001","8.99401636999118","899.401636999118"
"350821","长汀县","Changting County","龙岩市","Longyan City","福建省","Fujian Province","2002","8.45898155613312","845.898155613312"
"350821","长汀县","Changting County","龙岩市","Longyan City","福建省","Fujian Province","2003","9.11770288175842","911.770288175842"
"350821","长汀县","Changting County","龙岩市","Longyan City","福建省","Fujian Province","2004","9.41960836564175","941.960836564175"
"350821","长汀县","Changting County","龙岩市","Longyan City","福建省","Fujian Province","2005","8.10185143942603","810.185143942603"
"350821","长汀县","Changting County","龙岩市","Longyan City","福建省","Fujian Province","2006","8.15676160846056","815.676160846056"
"350821","长汀县","Changting County","龙岩市","Longyan City","福建省","Fujian Province","2007","8.90840772518511","890.840772518511"
"350821","长汀县","Changting County","龙岩市","Longyan City","福建省","Fujian Province","2008","8.593732034188","859.3732034188"
"350821","长汀县","Changting County","龙岩市","Longyan City","福建省","Fujian Province","2009","8.62039749552591","862.039749552591"
"350821","长汀县","Changting County","龙岩市","Longyan City","福建省","Fujian Province","2010","8.02077655931037","802.077655931037"
"350821","长汀县","Changting County","龙岩市","Longyan City","福建省","Fujian Province","2011","7.97903032424144","797.903032424144"
"350821","长汀县","Changting County","龙岩市","Longyan City","福建省","Fujian Province","2012","8.57761102983602","857.761102983602"
"350821","长汀县","Changting County","龙岩市","Longyan City","福建省","Fujian Province","2013","8.64199602241846","864.199602241846"
"350821","长汀县","Changting County","龙岩市","Longyan City","福建省","Fujian Province","2014","7.9988878216702","799.88878216702"
"350821","长汀县","Changting County","龙岩市","Longyan City","福建省","Fujian Province","2015","8.07942675372241","807.942675372241"
"350821","长汀县","Changting County","龙岩市","Longyan City","福建省","Fujian Province","2016","7.9546226814363","795.46226814363"
"350821","长汀县","Changting County","龙岩市","Longyan City","福建省","Fujian Province","2017","8.7011230335378","870.11230335378"
"350822","永定县","Yongding County","龙岩市","Longyan City","福建省","Fujian Province","2000","8.07603294136057","807.603294136057"
"350822","永定县","Yongding County","龙岩市","Longyan City","福建省","Fujian Province","2001","8.71020314832424","871.020314832424"
"350822","永定县","Yongding County","龙岩市","Longyan City","福建省","Fujian Province","2002","8.27797705075849","827.797705075849"
"350822","永定县","Yongding County","龙岩市","Longyan City","福建省","Fujian Province","2003","9.01673596552897","901.673596552897"
"350822","永定县","Yongding County","龙岩市","Longyan City","福建省","Fujian Province","2004","8.88076709579608","888.076709579608"
"350822","永定县","Yongding County","龙岩市","Longyan City","福建省","Fujian Province","2005","8.168878986933","816.8878986933"
"350822","永定县","Yongding County","龙岩市","Longyan City","福建省","Fujian Province","2006","8.17690071123978","817.690071123978"
"350822","永定县","Yongding County","龙岩市","Longyan City","福建省","Fujian Province","2007","8.2569270698803","825.69270698803"
"350822","永定县","Yongding County","龙岩市","Longyan City","福建省","Fujian Province","2008","8.40487484507849","840.487484507849"
"350822","永定县","Yongding County","龙岩市","Longyan City","福建省","Fujian Province","2009","8.65666984621046","865.666984621046"
"350822","永定县","Yongding County","龙岩市","Longyan City","福建省","Fujian Province","2010","7.86686360779089","786.686360779089"
"350822","永定县","Yongding County","龙岩市","Longyan City","福建省","Fujian Province","2011","8.0242198887744","802.42198887744"
"350822","永定县","Yongding County","龙岩市","Longyan City","福建省","Fujian Province","2012","8.3265035763013","832.65035763013"
"350822","永定县","Yongding County","龙岩市","Longyan City","福建省","Fujian Province","2013","8.48413237925489","848.413237925489"
"350822","永定县","Yongding County","龙岩市","Longyan City","福建省","Fujian Province","2014","7.9054028801605","790.54028801605"
"350822","永定县","Yongding County","龙岩市","Longyan City","福建省","Fujian Province","2015","8.12589199057453","812.589199057453"
"350822","永定县","Yongding County","龙岩市","Longyan City","福建省","Fujian Province","2016","7.82396997417387","782.396997417387"
"350822","永定县","Yongding County","龙岩市","Longyan City","福建省","Fujian Province","2017","8.75486018448805","875.486018448805"
"350823","上杭县","Shanghang County","龙岩市","Longyan City","福建省","Fujian Province","2000","9.5012180799639","950.12180799639"
"350823","上杭县","Shanghang County","龙岩市","Longyan City","福建省","Fujian Province","2001","10.3069767753089","1030.69767753089"
"350823","上杭县","Shanghang County","龙岩市","Longyan City","福建省","Fujian Province","2002","9.77072754601805","977.072754601805"
"350823","上杭县","Shanghang County","龙岩市","Longyan City","福建省","Fujian Province","2003","10.7520727496212","1075.20727496212"
"350823","上杭县","Shanghang County","龙岩市","Longyan City","福建省","Fujian Province","2004","10.8106865703042","1081.06865703042"
"350823","上杭县","Shanghang County","龙岩市","Longyan City","福建省","Fujian Province","2005","9.65132376611146","965.132376611146"
"350823","上杭县","Shanghang County","龙岩市","Longyan City","福建省","Fujian Province","2006","9.63184409476671","963.184409476671"
"350823","上杭县","Shanghang County","龙岩市","Longyan City","福建省","Fujian Province","2007","10.0533509729116","1005.33509729116"
"350823","上杭县","Shanghang County","龙岩市","Longyan City","福建省","Fujian Province","2008","9.95829211294636","995.829211294636"
"350823","上杭县","Shanghang County","龙岩市","Longyan City","福建省","Fujian Province","2009","10.1393912907804","1013.93912907804"
"350823","上杭县","Shanghang County","龙岩市","Longyan City","福建省","Fujian Province","2010","9.34561321517082","934.561321517082"
"350823","上杭县","Shanghang County","龙岩市","Longyan City","福建省","Fujian Province","2011","9.49750854938212","949.750854938212"
"350823","上杭县","Shanghang County","龙岩市","Longyan City","福建省","Fujian Province","2012","9.9261321621173","992.61321621173"
"350823","上杭县","Shanghang County","龙岩市","Longyan City","福建省","Fujian Province","2013","9.9239019204261","992.39019204261"
"350823","上杭县","Shanghang County","龙岩市","Longyan City","福建省","Fujian Province","2014","9.33653663488064","933.653663488064"
"350823","上杭县","Shanghang County","龙岩市","Longyan City","福建省","Fujian Province","2015","9.47489744524709","947.489744524709"
"350823","上杭县","Shanghang County","龙岩市","Longyan City","福建省","Fujian Province","2016","9.25759547484193","925.759547484193"
"350823","上杭县","Shanghang County","龙岩市","Longyan City","福建省","Fujian Province","2017","10.2510580435173","1025.10580435173"
"350824","武平县","Wuping County","龙岩市","Longyan City","福建省","Fujian Province","2000","8.82202126993413","882.202126993413"
"350824","武平县","Wuping County","龙岩市","Longyan City","福建省","Fujian Province","2001","9.63285925020835","963.285925020835"
"350824","武平县","Wuping County","龙岩市","Longyan City","福建省","Fujian Province","2002","9.08528551489046","908.528551489046"
"350824","武平县","Wuping County","龙岩市","Longyan City","福建省","Fujian Province","2003","9.94088772377068","994.088772377068"
"350824","武平县","Wuping County","龙岩市","Longyan City","福建省","Fujian Province","2004","10.1189616642146","1011.89616642146"
"350824","武平县","Wuping County","龙岩市","Longyan City","福建省","Fujian Province","2005","9.01523143128934","901.523143128934"
"350824","武平县","Wuping County","龙岩市","Longyan City","福建省","Fujian Province","2006","8.95272598439375","895.272598439375"
"350824","武平县","Wuping County","龙岩市","Longyan City","福建省","Fujian Province","2007","9.3122844379956","931.22844379956"
"350824","武平县","Wuping County","龙岩市","Longyan City","福建省","Fujian Province","2008","9.25006640767728","925.006640767728"
"350824","武平县","Wuping County","龙岩市","Longyan City","福建省","Fujian Province","2009","9.35248573047388","935.248573047388"
"350824","武平县","Wuping County","龙岩市","Longyan City","福建省","Fujian Province","2010","8.72123613019516","872.123613019516"
"350824","武平县","Wuping County","龙岩市","Longyan City","福建省","Fujian Province","2011","8.87499424538762","887.499424538762"
"350824","武平县","Wuping County","龙岩市","Longyan City","福建省","Fujian Province","2012","9.20545979366151","920.545979366151"
"350824","武平县","Wuping County","龙岩市","Longyan City","福建省","Fujian Province","2013","9.1566104504549","915.66104504549"
"350824","武平县","Wuping County","龙岩市","Longyan City","福建省","Fujian Province","2014","8.63425435831335","863.425435831335"
"350824","武平县","Wuping County","龙岩市","Longyan City","福建省","Fujian Province","2015","8.6637046046002","866.37046046002"
"350824","武平县","Wuping County","龙岩市","Longyan City","福建省","Fujian Province","2016","8.6688353856173","866.88353856173"
"350824","武平县","Wuping County","龙岩市","Longyan City","福建省","Fujian Province","2017","9.50453948708314","950.453948708314"
"350825","连城县","Liancheng County","龙岩市","Longyan City","福建省","Fujian Province","2000","6.87398198372785","687.398198372785"
"350825","连城县","Liancheng County","龙岩市","Longyan City","福建省","Fujian Province","2001","7.69601322383039","769.601322383039"
"350825","连城县","Liancheng County","龙岩市","Longyan City","福建省","Fujian Province","2002","7.09029229053359","709.029229053359"
"350825","连城县","Liancheng County","龙岩市","Longyan City","福建省","Fujian Province","2003","7.8042887463703","780.42887463703"
"350825","连城县","Liancheng County","龙岩市","Longyan City","福建省","Fujian Province","2004","7.98442762914385","798.442762914385"
"350825","连城县","Liancheng County","龙岩市","Longyan City","福建省","Fujian Province","2005","6.80420311374152","680.420311374152"
"350825","连城县","Liancheng County","龙岩市","Longyan City","福建省","Fujian Province","2006","6.95469798411701","695.469798411701"
"350825","连城县","Liancheng County","龙岩市","Longyan City","福建省","Fujian Province","2007","7.29553929965449","729.553929965449"
"350825","连城县","Liancheng County","龙岩市","Longyan City","福建省","Fujian Province","2008","7.25330337505083","725.330337505083"
"350825","连城县","Liancheng County","龙岩市","Longyan City","福建省","Fujian Province","2009","7.2103153230934","721.03153230934"
"350825","连城县","Liancheng County","龙岩市","Longyan City","福建省","Fujian Province","2010","6.62685989726892","662.685989726892"
"350825","连城县","Liancheng County","龙岩市","Longyan City","福建省","Fujian Province","2011","6.59427815552545","659.427815552545"
"350825","连城县","Liancheng County","龙岩市","Longyan City","福建省","Fujian Province","2012","7.13513323100276","713.513323100276"
"350825","连城县","Liancheng County","龙岩市","Longyan City","福建省","Fujian Province","2013","7.14242128309014","714.242128309014"
"350825","连城县","Liancheng County","龙岩市","Longyan City","福建省","Fujian Province","2014","6.70049661721151","670.049661721151"
"350825","连城县","Liancheng County","龙岩市","Longyan City","福建省","Fujian Province","2015","6.64272443698695","664.272443698695"
"350825","连城县","Liancheng County","龙岩市","Longyan City","福建省","Fujian Province","2016","6.62963302699206","662.963302699206"
"350825","连城县","Liancheng County","龙岩市","Longyan City","福建省","Fujian Province","2017","7.21965560571127","721.965560571127"
"350881","漳平市","Zhangping City","龙岩市","Longyan City","福建省","Fujian Province","2000","8.72334641168903","872.334641168903"
"350881","漳平市","Zhangping City","龙岩市","Longyan City","福建省","Fujian Province","2001","9.93358118586978","993.358118586978"
"350881","漳平市","Zhangping City","龙岩市","Longyan City","福建省","Fujian Province","2002","9.35609010890225","935.609010890225"
"350881","漳平市","Zhangping City","龙岩市","Longyan City","福建省","Fujian Province","2003","10.0014677347151","1000.14677347151"
"350881","漳平市","Zhangping City","龙岩市","Longyan City","福建省","Fujian Province","2004","10.1019382662299","1010.19382662299"
"350881","漳平市","Zhangping City","龙岩市","Longyan City","福建省","Fujian Province","2005","8.99796153402901","899.796153402901"
"350881","漳平市","Zhangping City","龙岩市","Longyan City","福建省","Fujian Province","2006","9.0926550100794","909.26550100794"
"350881","漳平市","Zhangping City","龙岩市","Longyan City","福建省","Fujian Province","2007","9.13094813068945","913.094813068945"
"350881","漳平市","Zhangping City","龙岩市","Longyan City","福建省","Fujian Province","2008","9.23046259934038","923.046259934038"
"350881","漳平市","Zhangping City","龙岩市","Longyan City","福建省","Fujian Province","2009","9.54914741235434","954.914741235434"
"350881","漳平市","Zhangping City","龙岩市","Longyan City","福建省","Fujian Province","2010","8.8306858368528","883.06858368528"
"350881","漳平市","Zhangping City","龙岩市","Longyan City","福建省","Fujian Province","2011","8.66838502239309","866.838502239309"
"350881","漳平市","Zhangping City","龙岩市","Longyan City","福建省","Fujian Province","2012","9.4513261750393","945.13261750393"
"350881","漳平市","Zhangping City","龙岩市","Longyan City","福建省","Fujian Province","2013","9.47054088346737","947.054088346737"
"350881","漳平市","Zhangping City","龙岩市","Longyan City","福建省","Fujian Province","2014","8.53938056274842","853.938056274842"
"350881","漳平市","Zhangping City","龙岩市","Longyan City","福建省","Fujian Province","2015","8.73111252984296","873.111252984296"
"350881","漳平市","Zhangping City","龙岩市","Longyan City","福建省","Fujian Province","2016","8.67621791002981","867.621791002981"
"350881","漳平市","Zhangping City","龙岩市","Longyan City","福建省","Fujian Province","2017","9.45489051323827","945.489051323827"
"350902","蕉城区","Jiaocheng District","宁德市","Ningde City","福建省","Fujian Province","2000","4.05344663463664","405.344663463664"
"350902","蕉城区","Jiaocheng District","宁德市","Ningde City","福建省","Fujian Province","2001","4.85240535020952","485.240535020952"
"350902","蕉城区","Jiaocheng District","宁德市","Ningde City","福建省","Fujian Province","2002","4.66134804515298","466.134804515298"
"350902","蕉城区","Jiaocheng District","宁德市","Ningde City","福建省","Fujian Province","2003","4.86756846141717","486.756846141717"
"350902","蕉城区","Jiaocheng District","宁德市","Ningde City","福建省","Fujian Province","2004","4.75602001214853","475.602001214853"
"350902","蕉城区","Jiaocheng District","宁德市","Ningde City","福建省","Fujian Province","2005","4.27911608083528","427.911608083528"
"350902","蕉城区","Jiaocheng District","宁德市","Ningde City","福建省","Fujian Province","2006","4.20466873990607","420.466873990607"
"350902","蕉城区","Jiaocheng District","宁德市","Ningde City","福建省","Fujian Province","2007","4.66733193839752","466.733193839752"
"350902","蕉城区","Jiaocheng District","宁德市","Ningde City","福建省","Fujian Province","2008","4.41749805527865","441.749805527865"
"350902","蕉城区","Jiaocheng District","宁德市","Ningde City","福建省","Fujian Province","2009","4.83022318797325","483.022318797325"
"350902","蕉城区","Jiaocheng District","宁德市","Ningde City","福建省","Fujian Province","2010","4.11179330391783","411.179330391783"
"350902","蕉城区","Jiaocheng District","宁德市","Ningde City","福建省","Fujian Province","2011","4.20822717564707","420.822717564707"
"350902","蕉城区","Jiaocheng District","宁德市","Ningde City","福建省","Fujian Province","2012","4.4611577189188","446.11577189188"
"350902","蕉城区","Jiaocheng District","宁德市","Ningde City","福建省","Fujian Province","2013","4.50129432113861","450.129432113861"
"350902","蕉城区","Jiaocheng District","宁德市","Ningde City","福建省","Fujian Province","2014","4.47258461460092","447.258461460092"
"350902","蕉城区","Jiaocheng District","宁德市","Ningde City","福建省","Fujian Province","2015","4.16298381006042","416.298381006042"
"350902","蕉城区","Jiaocheng District","宁德市","Ningde City","福建省","Fujian Province","2016","4.04532849027162","404.532849027162"
"350902","蕉城区","Jiaocheng District","宁德市","Ningde City","福建省","Fujian Province","2017","4.4486408663272","444.86408663272"
"350921","霞浦县","Xiapu County","宁德市","Ningde City","福建省","Fujian Province","2000","10.0905387700833","1009.05387700833"
"350921","霞浦县","Xiapu County","宁德市","Ningde City","福建省","Fujian Province","2001","11.7234523160927","1172.34523160927"
"350921","霞浦县","Xiapu County","宁德市","Ningde City","福建省","Fujian Province","2002","11.6434277648901","1164.34277648901"
"350921","霞浦县","Xiapu County","宁德市","Ningde City","福建省","Fujian Province","2003","12.5630147992769","1256.30147992769"
"350921","霞浦县","Xiapu County","宁德市","Ningde City","福建省","Fujian Province","2004","11.838663238407","1183.8663238407"
"350921","霞浦县","Xiapu County","宁德市","Ningde City","福建省","Fujian Province","2005","11.011060523071","1101.1060523071"
"350921","霞浦县","Xiapu County","宁德市","Ningde City","福建省","Fujian Province","2006","10.4865112216707","1048.65112216707"
"350921","霞浦县","Xiapu County","宁德市","Ningde City","福建省","Fujian Province","2007","11.8898404705045","1188.98404705045"
"350921","霞浦县","Xiapu County","宁德市","Ningde City","福建省","Fujian Province","2008","11.6110389801708","1161.10389801708"
"350921","霞浦县","Xiapu County","宁德市","Ningde City","福建省","Fujian Province","2009","12.0815335330251","1208.15335330251"
"350921","霞浦县","Xiapu County","宁德市","Ningde City","福建省","Fujian Province","2010","10.5447205516661","1054.47205516661"
"350921","霞浦县","Xiapu County","宁德市","Ningde City","福建省","Fujian Province","2011","11.0089748965163","1100.89748965163"
"350921","霞浦县","Xiapu County","宁德市","Ningde City","福建省","Fujian Province","2012","11.1142234708137","1111.42234708137"
"350921","霞浦县","Xiapu County","宁德市","Ningde City","福建省","Fujian Province","2013","11.6981126033313","1169.81126033313"
"350921","霞浦县","Xiapu County","宁德市","Ningde City","福建省","Fujian Province","2014","11.6132831365696","1161.32831365696"
"350921","霞浦县","Xiapu County","宁德市","Ningde City","福建省","Fujian Province","2015","10.9248290417485","1092.48290417485"
"350921","霞浦县","Xiapu County","宁德市","Ningde City","福建省","Fujian Province","2016","10.5713534005748","1057.13534005748"
"350921","霞浦县","Xiapu County","宁德市","Ningde City","福建省","Fujian Province","2017","11.5650719228113","1156.50719228113"
"350922","古田县","Gutian County","宁德市","Ningde City","福建省","Fujian Province","2000","5.85565916659557","585.565916659557"
"350922","古田县","Gutian County","宁德市","Ningde City","福建省","Fujian Province","2001","6.80833731740598","680.833731740598"
"350922","古田县","Gutian County","宁德市","Ningde City","福建省","Fujian Province","2002","6.51110136386922","651.110136386922"
"350922","古田县","Gutian County","宁德市","Ningde City","福建省","Fujian Province","2003","6.81104362733339","681.104362733339"
"350922","古田县","Gutian County","宁德市","Ningde City","福建省","Fujian Province","2004","6.71732970353599","671.732970353599"
"350922","古田县","Gutian County","宁德市","Ningde City","福建省","Fujian Province","2005","5.88318735376376","588.318735376376"
"350922","古田县","Gutian County","宁德市","Ningde City","福建省","Fujian Province","2006","5.91686069277625","591.686069277625"
"350922","古田县","Gutian County","宁德市","Ningde City","福建省","Fujian Province","2007","6.62995849148025","662.995849148025"
"350922","古田县","Gutian County","宁德市","Ningde City","福建省","Fujian Province","2008","6.22210621524068","622.210621524068"
"350922","古田县","Gutian County","宁德市","Ningde City","福建省","Fujian Province","2009","6.59169600904026","659.169600904026"
"350922","古田县","Gutian County","宁德市","Ningde City","福建省","Fujian Province","2010","5.81841223437315","581.841223437315"
"350922","古田县","Gutian County","宁德市","Ningde City","福建省","Fujian Province","2011","5.93025355721284","593.025355721284"
"350922","古田县","Gutian County","宁德市","Ningde City","福建省","Fujian Province","2012","6.29085848931036","629.085848931036"
"350922","古田县","Gutian County","宁德市","Ningde City","福建省","Fujian Province","2013","6.37089561541905","637.089561541905"
"350922","古田县","Gutian County","宁德市","Ningde City","福建省","Fujian Province","2014","6.26303937422935","626.303937422935"
"350922","古田县","Gutian County","宁德市","Ningde City","福建省","Fujian Province","2015","5.90035613314671","590.035613314671"
"350922","古田县","Gutian County","宁德市","Ningde City","福建省","Fujian Province","2016","5.81845963131066","581.845963131066"
"350922","古田县","Gutian County","宁德市","Ningde City","福建省","Fujian Province","2017","6.32028609998448","632.028609998448"
"350923","屏南县","Pingnan County","宁德市","Ningde City","福建省","Fujian Province","2000","3.63042994934237","363.042994934237"
"350923","屏南县","Pingnan County","宁德市","Ningde City","福建省","Fujian Province","2001","4.22883969179772","422.883969179772"
"350923","屏南县","Pingnan County","宁德市","Ningde City","福建省","Fujian Province","2002","3.96108663971818","396.108663971818"
"350923","屏南县","Pingnan County","宁德市","Ningde City","福建省","Fujian Province","2003","4.09938851633961","409.938851633961"
"350923","屏南县","Pingnan County","宁德市","Ningde City","福建省","Fujian Province","2004","4.17031179519556","417.031179519556"
"350923","屏南县","Pingnan County","宁德市","Ningde City","福建省","Fujian Province","2005","3.60967041112755","360.967041112755"
"350923","屏南县","Pingnan County","宁德市","Ningde City","福建省","Fujian Province","2006","3.70498337676981","370.498337676981"
"350923","屏南县","Pingnan County","宁德市","Ningde City","福建省","Fujian Province","2007","4.1054644042796","410.54644042796"
"350923","屏南县","Pingnan County","宁德市","Ningde City","福建省","Fujian Province","2008","3.82473480144867","382.473480144867"
"350923","屏南县","Pingnan County","宁德市","Ningde City","福建省","Fujian Province","2009","4.10755399316267","410.755399316267"
"350923","屏南县","Pingnan County","宁德市","Ningde City","福建省","Fujian Province","2010","3.57785023662359","357.785023662359"
"350923","屏南县","Pingnan County","宁德市","Ningde City","福建省","Fujian Province","2011","3.57797860423841","357.797860423841"
"350923","屏南县","Pingnan County","宁德市","Ningde City","福建省","Fujian Province","2012","3.91183416874261","391.183416874261"
"350923","屏南县","Pingnan County","宁德市","Ningde City","福建省","Fujian Province","2013","3.83462200700604","383.462200700604"
"350923","屏南县","Pingnan County","宁德市","Ningde City","福建省","Fujian Province","2014","3.88906949314524","388.906949314524"
"350923","屏南县","Pingnan County","宁德市","Ningde City","福建省","Fujian Province","2015","3.61411254655178","361.411254655178"
"350923","屏南县","Pingnan County","宁德市","Ningde City","福建省","Fujian Province","2016","3.54532510775861","354.532510775861"
"350923","屏南县","Pingnan County","宁德市","Ningde City","福建省","Fujian Province","2017","3.85186069728717","385.186069728717"
"350924","寿宁县","Shouning County","宁德市","Ningde City","福建省","Fujian Province","2000","3.63008621299337","363.008621299337"
"350924","寿宁县","Shouning County","宁德市","Ningde City","福建省","Fujian Province","2001","4.1666162843805","416.66162843805"
"350924","寿宁县","Shouning County","宁德市","Ningde City","福建省","Fujian Province","2002","3.98233572569876","398.233572569876"
"350924","寿宁县","Shouning County","宁德市","Ningde City","福建省","Fujian Province","2003","4.02412062726265","402.412062726265"
