"province_year","province_cn","distcode","county_cn","county_en","year_month","year","month","co2_million_tons","co2_10000_tons"
"福建省2021","福建省","350426","尤溪县","Youxi County","202105","2021","5","0.263552260682697","26.3552260682697"
"福建省2021","福建省","350427","沙县","Sha County","202105","2021","5","0.281346852231652","28.1346852231652"
"福建省2021","福建省","350428","将乐县","Jiangle County","202105","2021","5","0.312737057019963","31.2737057019963"
"福建省2021","福建省","350429","泰宁县","Taining County","202105","2021","5","0.240311366387937","24.0311366387937"
"福建省2021","福建省","350430","建宁县","Jianning County","202105","2021","5","0.257008438822248","25.7008438822248"
"福建省2021","福建省","350481","永安市","Yong'an City","202105","2021","5","0.287059962907213","28.7059962907213"
"福建省2021","福建省","350502","鲤城区","Licheng District","202105","2021","5","0.264948305113857","26.4948305113857"
"福建省2021","福建省","350503","丰泽区","Fengze District","202105","2021","5","0.288985862137859","28.8985862137859"
"福建省2021","福建省","350504","洛江区","Luojiang District","202105","2021","5","0.307279428011021","30.7279428011021"
"福建省2021","福建省","350505","泉港区","Quangang District","202105","2021","5","0.266758403478862","26.6758403478862"
"福建省2021","福建省","350521","惠安县","Hui'an County","202105","2021","5","0.258951461280104","25.8951461280104"
"福建省2021","福建省","350524","安溪县","Anxi County","202105","2021","5","0.260525647773872","26.0525647773872"
"福建省2021","福建省","350525","永春县","Yongchun County","202105","2021","5","0.260151744507854","26.0151744507854"
"福建省2021","福建省","350526","德化县","Dehua County","202105","2021","5","0.254632030050361","25.4632030050361"
"福建省2021","福建省","350527","金门县","Kinmen County","202105","2021","5","0.325460033750934","32.5460033750934"
"福建省2021","福建省","350581","石狮市","Shishi City","202105","2021","5","0.261816663939292","26.1816663939292"
"福建省2021","福建省","350582","晋江市","Jinjiang City","202105","2021","5","0.293197195204222","29.3197195204222"
"福建省2021","福建省","350583","南安市","Nan'an City","202105","2021","5","0.260499200271117","26.0499200271117"
"福建省2021","福建省","350602","芗城区","Xiangcheng District","202105","2021","5","0.156863159236108","15.6863159236108"
"福建省2021","福建省","350603","龙文区","Longwen District","202105","2021","5","0.206103226564158","20.6103226564158"
"福建省2021","福建省","350622","云霄县","Yunxiao County","202105","2021","5","0.290555351660737","29.0555351660737"
"福建省2021","福建省","350623","漳浦县","Zhangpu County","202105","2021","5","0.157172875149935","15.7172875149935"
"福建省2021","福建省","350624","诏安县","Zhao'an County","202105","2021","5","0.193648856251795","19.3648856251795"
"福建省2021","福建省","350625","长泰县","Changtai County","202105","2021","5","0.148855578280836","14.8855578280836"
"福建省2021","福建省","350626","东山县","Dongshan County","202105","2021","5","0.19397099567196","19.397099567196"
"福建省2021","福建省","350627","南靖县","Nanjing County","202105","2021","5","0.194092436752645","19.4092436752645"
"福建省2021","福建省","350628","平和县","Pinghe County","202105","2021","5","0.177006585477844","17.7006585477844"
"福建省2021","福建省","350629","华安县","Hua'an County","202105","2021","5","0.266272533740105","26.6272533740105"
"福建省2021","福建省","350681","龙海市","Longhai  City","202105","2021","5","0.173482322819936","17.3482322819936"
"福建省2021","福建省","350702","延平区","Yanping District","202105","2021","5","0.11090172517162","11.090172517162"
"福建省2021","福建省","350721","顺昌县","Shunchang County","202105","2021","5","0.155102002317782","15.5102002317782"
"福建省2021","福建省","350722","浦城县","Pucheng County","202105","2021","5","0.123044828579767","12.3044828579767"
"福建省2021","福建省","350723","光泽县","Guangze County","202105","2021","5","0.12305345344298","12.305345344298"
"福建省2021","福建省","350724","松溪县","Songxi County","202105","2021","5","0.170737606997349","17.0737606997349"
"福建省2021","福建省","350725","政和县","Zhenghe County","202105","2021","5","0.155560940556783","15.5560940556783"
"福建省2021","福建省","350781","邵武市","Shaowu City","202105","2021","5","0.138022179922282","13.8022179922282"
"福建省2021","福建省","350782","武夷山市","Wuyishan City","202105","2021","5","0.121701418822397","12.1701418822397"
"福建省2021","福建省","350783","建瓯市","Jian'ou City","202105","2021","5","0.206661116523226","20.6661116523226"
"福建省2021","福建省","350784","建阳市","Jianyang City","202105","2021","5","0.14223016075942","14.223016075942"
"福建省2021","福建省","350802","新罗区","Xinluo District","202105","2021","5","0.193717238244655","19.3717238244655"
"福建省2021","福建省","350821","长汀县","Changting County","202105","2021","5","0.192597875098726","19.2597875098726"
"福建省2021","福建省","350822","永定县","Yongding County","202105","2021","5","0.197872168243917","19.7872168243917"
"福建省2021","福建省","350823","上杭县","Shanghang County","202105","2021","5","0.21695542013956","21.695542013956"
"福建省2021","福建省","350824","武平县","Wuping County","202105","2021","5","0.144898068641368","14.4898068641368"
"福建省2021","福建省","350825","连城县","Liancheng County","202105","2021","5","0.205237689595106","20.5237689595106"
"福建省2021","福建省","350881","漳平市","Zhangping City","202105","2021","5","0.172006914797309","17.2006914797309"
"福建省2021","福建省","350902","蕉城区","Jiaocheng District","202105","2021","5","0.275755583217628","27.5755583217628"
"福建省2021","福建省","350921","霞浦县","Xiapu County","202105","2021","5","0.288105093013211","28.8105093013211"
"福建省2021","福建省","350922","古田县","Gutian County","202105","2021","5","0.31913655060824","31.913655060824"
"福建省2021","福建省","350923","屏南县","Pingnan County","202105","2021","5","0.240749847503724","24.0749847503724"
"福建省2021","福建省","350924","寿宁县","Shouning County","202105","2021","5","0.248230298892619","24.8230298892619"
"福建省2021","福建省","350925","周宁县","Zhouning County","202105","2021","5","0.241951969553411","24.1951969553411"
"福建省2021","福建省","350926","柘荣县","Zherong County","202105","2021","5","0.257461489347739","25.7461489347739"
"福建省2021","福建省","350981","福安市","Fu'an City","202105","2021","5","0.276914370119224","27.6914370119224"
"福建省2021","福建省","350982","福鼎市","Fuding City","202105","2021","5","0.276107247371476","27.6107247371476"
"福建省2021","福建省","350102","鼓楼区","Gulou District","202106","2021","6","0.318338028890519","31.8338028890519"
"福建省2021","福建省","350103","台江区","Taijiang District","202106","2021","6","0.318338028890519","31.8338028890519"
"福建省2021","福建省","350104","仓山区","Cangshan District","202106","2021","6","0.294580683213202","29.4580683213202"
"福建省2021","福建省","350105","马尾区","Mawei District","202106","2021","6","0.291309026656401","29.1309026656401"
"福建省2021","福建省","350111","晋安区","Jin'an District","202106","2021","6","0.303439977889863","30.3439977889863"
"福建省2021","福建省","350121","闽侯县","Minhou County","202106","2021","6","0.274172119198027","27.4172119198027"
"福建省2021","福建省","350122","连江县","Lianjiang County","202106","2021","6","0.317063098292073","31.7063098292073"
"福建省2021","福建省","350123","罗源县","Luoyuan County","202106","2021","6","0.309786604889121","30.9786604889121"
"福建省2021","福建省","350124","闽清县","Minqing County","202106","2021","6","0.31063949926986","31.063949926986"
"福建省2021","福建省","350125","永泰县","Yongtai County","202106","2021","6","0.249305506478875","24.9305506478875"
"福建省2021","福建省","350128","平潭县","Pingtan County","202106","2021","6","0.309524978843917","30.9524978843917"
"福建省2021","福建省","350181","福清市","Fuqing City","202106","2021","6","0.309439150042519","30.9439150042519"
"福建省2021","福建省","350182","长乐市","Changle City","202106","2021","6","0.317357321718584","31.7357321718584"
"福建省2021","福建省","350203","思明区","Siming District","202106","2021","6","0.276621740766167","27.6621740766167"
"福建省2021","福建省","350205","海沧区","Haicang District","202106","2021","6","0.260132150879288","26.0132150879288"
"福建省2021","福建省","350206","湖里区","Huli District","202106","2021","6","0.302677677114325","30.2677677114325"
"福建省2021","福建省","350211","集美区","Jimei District","202106","2021","6","0.257311093696503","25.7311093696503"
"福建省2021","福建省","350212","同安区","Tong'an District","202106","2021","6","0.270028713460675","27.0028713460675"
"福建省2021","福建省","350213","翔安区","Xiang'an District","202106","2021","6","0.257972229932356","25.7972229932356"
"福建省2021","福建省","350302","城厢区","Chengxiang District","202106","2021","6","0.32668039460425","32.668039460425"
"福建省2021","福建省","350303","涵江区","Hanjiang District","202106","2021","6","0.261246852804106","26.1246852804106"
"福建省2021","福建省","350304","荔城区","Licheng District","202106","2021","6","0.288575721429762","28.8575721429762"
"福建省2021","福建省","350305","秀屿区","Xiuyu District","202106","2021","6","0.209702016510172","20.9702016510172"
"福建省2021","福建省","350322","仙游县","Xianyou County","202106","2021","6","0.233819297373409","23.3819297373409"
"福建省2021","福建省","350402","梅列区","Melie district","202106","2021","6","0.306717715575643","30.6717715575643"
"福建省2021","福建省","350403","三元区","Sanyuan District","202106","2021","6","0.324183781327347","32.4183781327347"
"福建省2021","福建省","350421","明溪县","Mingxi County","202106","2021","6","0.285713755500514","28.5713755500514"
"福建省2021","福建省","350423","清流县","Qingliu County","202106","2021","6","0.304730405558931","30.4730405558931"
"福建省2021","福建省","350424","宁化县","Ninghua County","202106","2021","6","0.299411238191854","29.9411238191854"
"福建省2021","福建省","350425","大田县","Datian County","202106","2021","6","0.318793201486192","31.8793201486192"
"福建省2021","福建省","350426","尤溪县","Youxi County","202106","2021","6","0.265442987631329","26.5442987631329"
"福建省2021","福建省","350427","沙县","Sha County","202106","2021","6","0.299648433388471","29.9648433388471"
"福建省2021","福建省","350428","将乐县","Jiangle County","202106","2021","6","0.319643139635253","31.9643139635253"
"福建省2021","福建省","350429","泰宁县","Taining County","202106","2021","6","0.255741366758431","25.5741366758431"
"福建省2021","福建省","350430","建宁县","Jianning County","202106","2021","6","0.319446501187279","31.9446501187279"
"福建省2021","福建省","350481","永安市","Yong'an City","202106","2021","6","0.280705903620684","28.0705903620684"
"福建省2021","福建省","350502","鲤城区","Licheng District","202106","2021","6","0.264948305113857","26.4948305113857"
"福建省2021","福建省","350503","丰泽区","Fengze District","202106","2021","6","0.307570855621526","30.7570855621526"
"福建省2021","福建省","350504","洛江区","Luojiang District","202106","2021","6","0.300432794527287","30.0432794527287"
"福建省2021","福建省","350505","泉港区","Quangang District","202106","2021","6","0.262995409300525","26.2995409300525"
"福建省2021","福建省","350521","惠安县","Hui'an County","202106","2021","6","0.264818630584199","26.4818630584199"
"福建省2021","福建省","350524","安溪县","Anxi County","202106","2021","6","0.260525647773872","26.0525647773872"
"福建省2021","福建省","350525","永春县","Yongchun County","202106","2021","6","0.25428457520376","25.428457520376"
"福建省2021","福建省","350526","德化县","Dehua County","202106","2021","6","0.254460175365454","25.4460175365454"
"福建省2021","福建省","350527","金门县","Kinmen County","202106","2021","6","0.32071494457593","32.071494457593"
"福建省2021","福建省","350581","石狮市","Shishi City","202106","2021","6","0.216536842483751","21.6536842483751"
"福建省2021","福建省","350582","晋江市","Jinjiang City","202106","2021","6","0.265369764751804","26.5369764751804"
"福建省2021","福建省","350583","南安市","Nan'an City","202106","2021","6","0.260499200271117","26.0499200271117"
"福建省2021","福建省","350602","芗城区","Xiangcheng District","202106","2021","6","0.153474907985251","15.3474907985251"
"福建省2021","福建省","350603","龙文区","Longwen District","202106","2021","6","0.206103226564158","20.6103226564158"
"福建省2021","福建省","350622","云霄县","Yunxiao County","202106","2021","6","0.290555351660737","29.0555351660737"
"福建省2021","福建省","350623","漳浦县","Zhangpu County","202106","2021","6","0.175132660925077","17.5132660925077"
"福建省2021","福建省","350624","诏安县","Zhao'an County","202106","2021","6","0.194774525108644","19.4774525108644"
"福建省2021","福建省","350625","长泰县","Changtai County","202106","2021","6","0.142957917165718","14.2957917165718"
"福建省2021","福建省","350626","东山县","Dongshan County","202106","2021","6","0.192157289329316","19.2157289329316"
"福建省2021","福建省","350627","南靖县","Nanjing County","202106","2021","6","0.198420534095346","19.8420534095346"
"福建省2021","福建省","350628","平和县","Pinghe County","202106","2021","6","0.175409785874224","17.5409785874224"
"福建省2021","福建省","350629","华安县","Hua'an County","202106","2021","6","0.261937049943183","26.1937049943183"
"福建省2021","福建省","350681","龙海市","Longhai  City","202106","2021","6","0.240063138259697","24.0063138259697"
"福建省2021","福建省","350702","延平区","Yanping District","202106","2021","6","0.115959381076116","11.5959381076116"
"福建省2021","福建省","350721","顺昌县","Shunchang County","202106","2021","6","0.170932042708974","17.0932042708974"
"福建省2021","福建省","350722","浦城县","Pucheng County","202106","2021","6","0.123044828579767","12.3044828579767"
"福建省2021","福建省","350723","光泽县","Guangze County","202106","2021","6","0.12305345344298","12.305345344298"
"福建省2021","福建省","350724","松溪县","Songxi County","202106","2021","6","0.171271862686227","17.1271862686227"
"福建省2021","福建省","350725","政和县","Zhenghe County","202106","2021","6","0.160123668278664","16.0123668278664"
"福建省2021","福建省","350781","邵武市","Shaowu City","202106","2021","6","0.131770668416866","13.1770668416866"
"福建省2021","福建省","350782","武夷山市","Wuyishan City","202106","2021","6","0.160501925684363","16.0501925684363"
"福建省2021","福建省","350783","建瓯市","Jian'ou City","202106","2021","6","0.206661116523226","20.6661116523226"
"福建省2021","福建省","350784","建阳市","Jianyang City","202106","2021","6","0.143889350143037","14.3889350143037"
"福建省2021","福建省","350802","新罗区","Xinluo District","202106","2021","6","0.192513506538278","19.2513506538278"
"福建省2021","福建省","350821","长汀县","Changting County","202106","2021","6","0.196828441545887","19.6828441545887"
"福建省2021","福建省","350822","永定县","Yongding County","202106","2021","6","0.197872168243917","19.7872168243917"
"福建省2021","福建省","350823","上杭县","Shanghang County","202106","2021","6","0.205485964473056","20.5485964473056"
"福建省2021","福建省","350824","武平县","Wuping County","202106","2021","6","0.144898068641368","14.4898068641368"
"福建省2021","福建省","350825","连城县","Liancheng County","202106","2021","6","0.171770733427742","17.1770733427742"
"福建省2021","福建省","350881","漳平市","Zhangping City","202106","2021","6","0.160326131190539","16.0326131190539"
"福建省2021","福建省","350902","蕉城区","Jiaocheng District","202106","2021","6","0.275755583217628","27.5755583217628"
"福建省2021","福建省","350921","霞浦县","Xiapu County","202106","2021","6","0.276171203725098","27.6171203725098"
"福建省2021","福建省","350922","古田县","Gutian County","202106","2021","6","0.307294987414589","30.7294987414589"
"福建省2021","福建省","350923","屏南县","Pingnan County","202106","2021","6","0.248416788070161","24.8416788070161"
"福建省2021","福建省","350924","寿宁县","Shouning County","202106","2021","6","0.237746831281988","23.7746831281988"
"福建省2021","福建省","350925","周宁县","Zhouning County","202106","2021","6","0.249327167177963","24.9327167177963"
"福建省2021","福建省","350926","柘荣县","Zherong County","202106","2021","6","0.248515260376532","24.8515260376532"
"福建省2021","福建省","350981","福安市","Fu'an City","202106","2021","6","0.278152768110752","27.8152768110752"
"福建省2021","福建省","350982","福鼎市","Fuding City","202106","2021","6","0.278312400038079","27.8312400038079"
"福建省2021","福建省","350102","鼓楼区","Gulou District","202107","2021","7","0.318338028890519","31.8338028890519"
"福建省2021","福建省","350103","台江区","Taijiang District","202107","2021","7","0.318338028890519","31.8338028890519"
"福建省2021","福建省","350104","仓山区","Cangshan District","202107","2021","7","0.256110483220782","25.6110483220782"
"福建省2021","福建省","350105","马尾区","Mawei District","202107","2021","7","0.290007070142119","29.0007070142119"
"福建省2021","福建省","350111","晋安区","Jin'an District","202107","2021","7","0.303093713785882","30.3093713785882"
"福建省2021","福建省","350121","闽侯县","Minhou County","202107","2021","7","0.26947359823441","26.947359823441"
"福建省2021","福建省","350122","连江县","Lianjiang County","202107","2021","7","0.309786604889121","30.9786604889121"
"福建省2021","福建省","350123","罗源县","Luoyuan County","202107","2021","7","0.309524978843917","30.9524978843917"
"福建省2021","福建省","350124","闽清县","Minqing County","202107","2021","7","0.309177523080654","30.9177523080654"
"福建省2021","福建省","350125","永泰县","Yongtai County","202107","2021","7","0.259251042590076","25.9251042590076"
"福建省2021","福建省","350128","平潭县","Pingtan County","202107","2021","7","0.31063949926986","31.063949926986"
"福建省2021","福建省","350181","福清市","Fuqing City","202107","2021","7","0.309177523080654","30.9177523080654"
"福建省2021","福建省","350182","长乐市","Changle City","202107","2021","7","0.316901547793304","31.6901547793304"
"福建省2021","福建省","350203","思明区","Siming District","202107","2021","7","0.271588061046409","27.1588061046409"
"福建省2021","福建省","350205","海沧区","Haicang District","202107","2021","7","0.258496097102285","25.8496097102285"
"福建省2021","福建省","350206","湖里区","Huli District","202107","2021","7","0.304474850559434","30.4474850559434"
"福建省2021","福建省","350211","集美区","Jimei District","202107","2021","7","0.263421831741048","26.3421831741048"
"福建省2021","福建省","350212","同安区","Tong'an District","202107","2021","7","0.268818837375712","26.8818837375712"
"福建省2021","福建省","350213","翔安区","Xiang'an District","202107","2021","7","0.258886996179636","25.8886996179636"
"福建省2021","福建省","350302","城厢区","Chengxiang District","202107","2021","7","0.28664971494978","28.664971494978"
"福建省2021","福建省","350303","涵江区","Hanjiang District","202107","2021","7","0.260026455284351","26.0026455284351"
"福建省2021","福建省","350304","荔城区","Licheng District","202107","2021","7","0.268727729523698","26.8727729523698"
"福建省2021","福建省","350305","秀屿区","Xiuyu District","202107","2021","7","0.222777468639963","22.2777468639963"
"福建省2021","福建省","350322","仙游县","Xianyou County","202107","2021","7","0.234103048864821","23.4103048864821"
"福建省2021","福建省","350402","梅列区","Melie district","202107","2021","7","0.308935643746401","30.8935643746401"
"福建省2021","福建省","350403","三元区","Sanyuan District","202107","2021","7","0.325479811628358","32.5479811628358"
"福建省2021","福建省","350421","明溪县","Mingxi County","202107","2021","7","0.271858033289886","27.1858033289886"
"福建省2021","福建省","350423","清流县","Qingliu County","202107","2021","7","0.266113698391175","26.6113698391175"
"福建省2021","福建省","350424","宁化县","Ninghua County","202107","2021","7","0.297589326816728","29.7589326816728"
"福建省2021","福建省","350425","大田县","Datian County","202107","2021","7","0.325561917869494","32.5561917869494"
"福建省2021","福建省","350426","尤溪县","Youxi County","202107","2021","7","0.266432720247328","26.6432720247328"
"福建省2021","福建省","350427","沙县","Sha County","202107","2021","7","0.32382904819252","32.382904819252"
"福建省2021","福建省","350428","将乐县","Jiangle County","202107","2021","7","0.317705553893701","31.7705553893701"
"福建省2021","福建省","350429","泰宁县","Taining County","202107","2021","7","0.240459353054103","24.0459353054103"
"福建省2021","福建省","350430","建宁县","Jianning County","202107","2021","7","0.313679961092855","31.3679961092855"
"福建省2021","福建省","350481","永安市","Yong'an City","202107","2021","7","0.280848800985059","28.0848800985059"
"福建省2021","福建省","350502","鲤城区","Licheng District","202107","2021","7","0.264948305113857","26.4948305113857"
"福建省2021","福建省","350503","丰泽区","Fengze District","202107","2021","7","0.288423731705072","28.8423731705072"
"福建省2021","福建省","350504","洛江区","Luojiang District","202107","2021","7","0.300977029904315","30.0977029904315"
"福建省2021","福建省","350505","泉港区","Quangang District","202107","2021","7","0.266758403478862","26.6758403478862"
"福建省2021","福建省","350521","惠安县","Hui'an County","202107","2021","7","0.258925012860689","25.8925012860689"
"福建省2021","福建省","350524","安溪县","Anxi County","202107","2021","7","0.260525647773872","26.0525647773872"
"福建省2021","福建省","350525","永春县","Yongchun County","202107","2021","7","0.260151744507854","26.0151744507854"
"福建省2021","福建省","350526","德化县","Dehua County","202107","2021","7","0.254460175365454","25.4460175365454"
"福建省2021","福建省","350527","金门县","Kinmen County","202107","2021","7","0.300494414312057","30.0494414312057"
"福建省2021","福建省","350581","石狮市","Shishi City","202107","2021","7","0.210802175608455","21.0802175608455"
"福建省2021","福建省","350582","晋江市","Jinjiang City","202107","2021","7","0.167517840785617","16.7517840785617"
"福建省2021","福建省","350583","南安市","Nan'an City","202107","2021","7","0.260499200271117","26.0499200271117"
"福建省2021","福建省","350602","芗城区","Xiangcheng District","202107","2021","7","0.156863159236108","15.6863159236108"
"福建省2021","福建省","350603","龙文区","Longwen District","202107","2021","7","0.206103226564158","20.6103226564158"
"福建省2021","福建省","350622","云霄县","Yunxiao County","202107","2021","7","0.290555351660737","29.0555351660737"
"福建省2021","福建省","350623","漳浦县","Zhangpu County","202107","2021","7","0.194774525108644","19.4774525108644"
"福建省2021","福建省","350624","诏安县","Zhao'an County","202107","2021","7","0.193648856251795","19.3648856251795"
"福建省2021","福建省","350625","长泰县","Changtai County","202107","2021","7","0.163288424747993","16.3288424747993"
"福建省2021","福建省","350626","东山县","Dongshan County","202107","2021","7","0.194003960634321","19.4003960634321"
"福建省2021","福建省","350627","南靖县","Nanjing County","202107","2021","7","0.1945515170741","19.45515170741"
"福建省2021","福建省","350628","平和县","Pinghe County","202107","2021","7","0.175389278334656","17.5389278334656"
"福建省2021","福建省","350629","华安县","Hua'an County","202107","2021","7","0.250158352276582","25.0158352276582"
"福建省2021","福建省","350681","龙海市","Longhai  City","202107","2021","7","0.240063138259697","24.0063138259697"
"福建省2021","福建省","350702","延平区","Yanping District","202107","2021","7","0.125049431405971","12.5049431405971"
"福建省2021","福建省","350721","顺昌县","Shunchang County","202107","2021","7","0.154077131336224","15.4077131336224"
"福建省2021","福建省","350722","浦城县","Pucheng County","202107","2021","7","0.123044828579767","12.3044828579767"
"福建省2021","福建省","350723","光泽县","Guangze County","202107","2021","7","0.12305345344298","12.305345344298"
"福建省2021","福建省","350724","松溪县","Songxi County","202107","2021","7","0.169124429411901","16.9124429411901"
"福建省2021","福建省","350725","政和县","Zhenghe County","202107","2021","7","0.132595556971175","13.2595556971175"
"福建省2021","福建省","350781","邵武市","Shaowu City","202107","2021","7","0.137703695229467","13.7703695229467"
"福建省2021","福建省","350782","武夷山市","Wuyishan City","202107","2021","7","0.149923271996994","14.9923271996994"
"福建省2021","福建省","350783","建瓯市","Jian'ou City","202107","2021","7","0.186766450989762","18.6766450989762"
"福建省2021","福建省","350784","建阳市","Jianyang City","202107","2021","7","0.143889350143037","14.3889350143037"
"福建省2021","福建省","350802","新罗区","Xinluo District","202107","2021","7","0.161265039538195","16.1265039538195"
"福建省2021","福建省","350821","长汀县","Changting County","202107","2021","7","0.192597875098726","19.2597875098726"
"福建省2021","福建省","350822","永定县","Yongding County","202107","2021","7","0.197866215447477","19.7866215447477"
"福建省2021","福建省","350823","上杭县","Shanghang County","202107","2021","7","0.183360702514014","18.3360702514014"
"福建省2021","福建省","350824","武平县","Wuping County","202107","2021","7","0.151757529878933","15.1757529878933"
"福建省2021","福建省","350825","连城县","Liancheng County","202107","2021","7","0.205237689595106","20.5237689595106"
"福建省2021","福建省","350881","漳平市","Zhangping City","202107","2021","7","0.176291834657608","17.6291834657608"
"福建省2021","福建省","350902","蕉城区","Jiaocheng District","202107","2021","7","0.275755583217628","27.5755583217628"
"福建省2021","福建省","350921","霞浦县","Xiapu County","202107","2021","7","0.27581953957125","27.581953957125"
"福建省2021","福建省","350922","古田县","Gutian County","202107","2021","7","0.326825225206643","32.6825225206643"
"福建省2021","福建省","350923","屏南县","Pingnan County","202107","2021","7","0.23372670544726","23.372670544726"
"福建省2021","福建省","350924","寿宁县","Shouning County","202107","2021","7","0.243629220825087","24.3629220825087"
"福建省2021","福建省","350925","周宁县","Zhouning County","202107","2021","7","0.24481657821628","24.481657821628"
"福建省2021","福建省","350926","柘荣县","Zherong County","202107","2021","7","0.236471743017853","23.6471743017853"
"福建省2021","福建省","350981","福安市","Fu'an City","202107","2021","7","0.276914370119224","27.6914370119224"
"福建省2021","福建省","350982","福鼎市","Fuding City","202107","2021","7","0.276828533984538","27.6828533984538"
"福建省2021","福建省","350102","鼓楼区","Gulou District","202108","2021","8","0.318338028890519","31.8338028890519"
"福建省2021","福建省","350103","台江区","Taijiang District","202108","2021","8","0.318338028890519","31.8338028890519"
"福建省2021","福建省","350104","仓山区","Cangshan District","202108","2021","8","0.273807134126738","27.3807134126738"
"福建省2021","福建省","350105","马尾区","Mawei District","202108","2021","8","0.28618568190902","28.618568190902"
"福建省2021","福建省","350111","晋安区","Jin'an District","202108","2021","8","0.219516112602656","21.9516112602656"
"福建省2021","福建省","350121","闽侯县","Minhou County","202108","2021","8","0.270930858202845","27.0930858202845"
"福建省2021","福建省","350122","连江县","Lianjiang County","202108","2021","8","0.312468602767078","31.2468602767078"
"福建省2021","福建省","350123","罗源县","Luoyuan County","202108","2021","8","0.309786604889121","30.9786604889121"
"福建省2021","福建省","350124","闽清县","Minqing County","202108","2021","8","0.310539377890376","31.0539377890376"
"福建省2021","福建省","350125","永泰县","Yongtai County","202108","2021","8","0.258029652326473","25.8029652326473"
"福建省2021","福建省","350128","平潭县","Pingtan County","202108","2021","8","0.309786604889121","30.9786604889121"
"福建省2021","福建省","350181","福清市","Fuqing City","202108","2021","8","0.312121147003815","31.2121147003815"
"福建省2021","福建省","350182","长乐市","Changle City","202108","2021","8","0.318377233564209","31.8377233564209"
"福建省2021","福建省","350203","思明区","Siming District","202108","2021","8","0.294524847559251","29.4524847559251"
"福建省2021","福建省","350205","海沧区","Haicang District","202108","2021","8","0.243286291533771","24.3286291533771"
"福建省2021","福建省","350206","湖里区","Huli District","202108","2021","8","0.311956849272072","31.1956849272072"
"福建省2021","福建省","350211","集美区","Jimei District","202108","2021","8","0.285702241321875","28.5702241321875"
"福建省2021","福建省","350212","同安区","Tong'an District","202108","2021","8","0.26807323816333","26.807323816333"
"福建省2021","福建省","350213","翔安区","Xiang'an District","202108","2021","8","0.258728092997793","25.8728092997793"
"福建省2021","福建省","350302","城厢区","Chengxiang District","202108","2021","8","0.309841260800384","30.9841260800384"
"福建省2021","福建省","350303","涵江区","Hanjiang District","202108","2021","8","0.234908253957787","23.4908253957787"
"福建省2021","福建省","350304","荔城区","Licheng District","202108","2021","8","0.271349940022196","27.1349940022196"
"福建省2021","福建省","350305","秀屿区","Xiuyu District","202108","2021","8","0.206662974595044","20.6662974595044"
"福建省2021","福建省","350322","仙游县","Xianyou County","202108","2021","8","0.240245353047063","24.0245353047063"
"福建省2021","福建省","350402","梅列区","Melie district","202108","2021","8","0.31196665021133","31.196665021133"
"福建省2021","福建省","350403","三元区","Sanyuan District","202108","2021","8","0.345876621299716","34.5876621299716"
"福建省2021","福建省","350421","明溪县","Mingxi County","202108","2021","8","0.300537475378514","30.0537475378514"
"福建省2021","福建省","350423","清流县","Qingliu County","202108","2021","8","0.262864300196425","26.2864300196425"
"福建省2021","福建省","350424","宁化县","Ninghua County","202108","2021","8","0.253746708787259","25.3746708787259"
"福建省2021","福建省","350425","大田县","Datian County","202108","2021","8","0.311615250972507","31.1615250972507"
"福建省2021","福建省","350426","尤溪县","Youxi County","202108","2021","8","0.274709985614527","27.4709985614527"
"福建省2021","福建省","350427","沙县","Sha County","202108","2021","8","0.32589878253173","32.589878253173"
"福建省2021","福建省","350428","将乐县","Jiangle County","202108","2021","8","0.320564057594406","32.0564057594406"
"福建省2021","福建省","350429","泰宁县","Taining County","202108","2021","8","0.241148290700986","24.1148290700986"
"福建省2021","福建省","350430","建宁县","Jianning County","202108","2021","8","0.283575568585549","28.3575568585549"
"福建省2021","福建省","350481","永安市","Yong'an City","202108","2021","8","0.28386987634487","28.386987634487"
"福建省2021","福建省","350502","鲤城区","Licheng District","202108","2021","8","0.264948305113857","26.4948305113857"
"福建省2021","福建省","350503","丰泽区","Fengze District","202108","2021","8","0.296592708243406","29.6592708243406"
"福建省2021","福建省","350504","洛江区","Luojiang District","202108","2021","8","0.308036515735534","30.8036515735534"
"福建省2021","福建省","350505","泉港区","Quangang District","202108","2021","8","0.260891234174767","26.0891234174767"
"福建省2021","福建省","350521","惠安县","Hui'an County","202108","2021","8","0.258925012860689","25.8925012860689"
"福建省2021","福建省","350524","安溪县","Anxi County","202108","2021","8","0.264818630584199","26.4818630584199"
"福建省2021","福建省","350525","永春县","Yongchun County","202108","2021","8","0.260151744507854","26.0151744507854"
"福建省2021","福建省","350526","德化县","Dehua County","202108","2021","8","0.254632030050361","25.4632030050361"
"福建省2021","福建省","350527","金门县","Kinmen County","202108","2021","8","0.305405751873381","30.5405751873381"
"福建省2021","福建省","350581","石狮市","Shishi City","202108","2021","8","0.215946862056901","21.5946862056901"
"福建省2021","福建省","350582","晋江市","Jinjiang City","202108","2021","8","0.179855763986343","17.9855763986343"
"福建省2021","福建省","350583","南安市","Nan'an City","202108","2021","8","0.260499200271117","26.0499200271117"
"福建省2021","福建省","350602","芗城区","Xiangcheng District","202108","2021","8","0.156863159236108","15.6863159236108"
"福建省2021","福建省","350603","龙文区","Longwen District","202108","2021","8","0.206103226564158","20.6103226564158"
"福建省2021","福建省","350622","云霄县","Yunxiao County","202108","2021","8","0.290555351660737","29.0555351660737"
