"year","county_cn","official_area_cn","source_title","source_url","variable_group","gdp_100m_yuan","primary_industry_100m_yuan","secondary_industry_100m_yuan","tertiary_industry_100m_yuan","industry_100m_yuan","construction_100m_yuan","per_capita_gdp_yuan","resident_population_10k","urban_population_10k","rural_population_10k","urbanization_rate_pct","fixed_asset_investment_100m_yuan","fixed_asset_investment_growth_pct","real_estate_development_100m_yuan","real_estate_development_growth_pct","budget_revenue_10k_yuan","vat_10k_yuan","enterprise_income_tax_10k_yuan","individual_income_tax_10k_yuan","budget_expenditure_10k_yuan","general_public_service_exp_10k_yuan","education_exp_10k_yuan","science_technology_exp_10k_yuan","agri_forestry_water_exp_10k_yuan","industrial_va_growth_pct","light_industry_growth_pct","heavy_industry_growth_pct","retail_sales_100m_yuan","retail_sales_growth_pct"
"2017","龙海市","龙海市","20-10 一般公共预算支出（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2010.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"470071","42894","85850","2042","63585",,,,,
"2017","龙海市","龙海市","20-9 地方一般公共预算收入（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2009.htm","budget_revenue",,,,,,,,,,,,,,,,"225806","61649","439","25103",,,,,,,,,,
"2017","龙海市","龙海市","20-6 固定资产投资（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2006.htm","fixed_asset_investment",,,,,,,,,,,,"638.11","11.7","454.89","6.3",,,,,,,,,,,,,,
"2017","龙海市","龙海市","20-1 地区生产总值（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2001.htm","gdp","822.61","66.78","456.94","298.89","377.46","79.48","87118",,,,,,,,,,,,,,,,,,,,,,
"2017","龙海市","龙海市","20-12 规模以上工业增加值增速（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2012.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"7.9","6.3","10.6",,
"2017","龙海市","龙海市","20-4 年末常住人口数（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2004.htm","population",,,,,,,,"94.9","55.23","39.67","58.2",,,,,,,,,,,,,,,,,,
"2017","龙海市","龙海市","20-17 社会消费品零售总额（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2017.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1411108","10.8"
"2017","龙文区","龙文区","20-10 一般公共预算支出（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2010.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"174660","17390","30347","4634","8364",,,,,
"2017","龙文区","龙文区","20-9 地方一般公共预算收入（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2009.htm","budget_revenue",,,,,,,,,,,,,,,,"93265","31116","115","17102",,,,,,,,,,
"2017","龙文区","龙文区","20-6 固定资产投资（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2006.htm","fixed_asset_investment",,,,,,,,,,,,"261.25","7.5","127.68","-4.7",,,,,,,,,,,,,,
"2017","龙文区","龙文区","20-1 地区生产总值（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2001.htm","gdp","222.38","6.27","113.07","103.05","86.38","26.69","115825",,,,,,,,,,,,,,,,,,,,,,
"2017","龙文区","龙文区","20-12 规模以上工业增加值增速（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2012.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"9.2","11.4","6.2",,
"2017","龙文区","龙文区","20-4 年末常住人口数（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2004.htm","population",,,,,,,,"19.3","17.18","2.12","89",,,,,,,,,,,,,,,,,,
"2017","龙文区","龙文区","20-17 社会消费品零售总额（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2017.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1338933","15.1"
"2017","罗源县","罗源县","20-10 一般公共预算支出（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2010.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"317661","27414","39608","837","72353",,,,,
"2017","罗源县","罗源县","20-9 地方一般公共预算收入（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2009.htm","budget_revenue",,,,,,,,,,,,,,,,"127210","56821","176","11823",,,,,,,,,,
"2017","罗源县","罗源县","20-6 固定资产投资（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2006.htm","fixed_asset_investment",,,,,,,,,,,,"167.64","21.6","158.65","21.4",,,,,,,,,,,,,,
"2017","罗源县","罗源县","20-1 地区生产总值（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2001.htm","gdp","224.22","40.11","134.62","49.49","126.6","8.37","106769",,,,,,,,,,,,,,,,,,,,,,
"2017","罗源县","罗源县","20-12 规模以上工业增加值增速（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2012.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"7.8","10.7","7",,
"2017","罗源县","罗源县","20-4 年末常住人口数（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2004.htm","population",,,,,,,,"21.1","9.6","11.5","45.5",,,,,,,,,,,,,,,,,,
"2017","罗源县","罗源县","20-17 社会消费品零售总额（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2017.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"583209","12.5"
"2017","洛江区","洛江区","20-10 一般公共预算支出（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2010.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"148118","14447","37228","4218","14443",,,,,
"2017","洛江区","洛江区","20-9 地方一般公共预算收入（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2009.htm","budget_revenue",,,,,,,,,,,,,,,,"101520","39145","53","15993",,,,,,,,,,
"2017","洛江区","洛江区","20-6 固定资产投资（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2006.htm","fixed_asset_investment",,,,,,,,,,,,"117.23","16.8","84.42","5.5",,,,,,,,,,,,,,
"2017","洛江区","洛江区","20-1 地区生产总值（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2001.htm","gdp","175.95","3.66","127.98","44.31","114.84","13.14","82411",,,,,,,,,,,,,,,,,,,,,,
"2017","洛江区","洛江区","20-12 规模以上工业增加值增速（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2012.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"9.9","8.5","15.4",,
"2017","洛江区","洛江区","20-4 年末常住人口数（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2004.htm","population",,,,,,,,"21.5","12.38","9.12","57.6",,,,,,,,,,,,,,,,,,
"2017","洛江区","洛江区","20-17 社会消费品零售总额（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2017.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"402451","22.3"
"2017","马尾区","马尾区","20-10 一般公共预算支出（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2010.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"427875","41348","72496","11528","26871",,,,,
"2017","马尾区","马尾区","20-9 地方一般公共预算收入（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2009.htm","budget_revenue",,,,,,,,,,,,,,,,"239417","56170","5","35198",,,,,,,,,,
"2017","马尾区","马尾区","20-6 固定资产投资（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2006.htm","fixed_asset_investment",,,,,,,,,,,,"353.76","14.2","177.25","13.9",,,,,,,,,,,,,,
"2017","马尾区","马尾区","20-1 地区生产总值（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2001.htm","gdp","491.38","4.05","286.35","200.98","262.25","24.9","191199",,,,,,,,,,,,,,,,,,,,,,
"2017","马尾区","马尾区","20-12 规模以上工业增加值增速（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2012.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"8","8.5","7.6",,
"2017","马尾区","马尾区","20-4 年末常住人口数（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2004.htm","population",,,,,,,,"25.9","19.37","6.53","74.8",,,,,,,,,,,,,,,,,,
"2017","马尾区","马尾区","20-17 社会消费品零售总额（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2017.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1846096","14.6"
"2017","梅列区","梅列区","20-10 一般公共预算支出（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2010.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"144656","11389","25456","1964","29321",,,,,
"2017","梅列区","梅列区","20-9 地方一般公共预算收入（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2009.htm","budget_revenue",,,,,,,,,,,,,,,,"76561","13813","-13","3387",,,,,,,,,,
"2017","梅列区","梅列区","20-6 固定资产投资（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2006.htm","fixed_asset_investment",,,,,,,,,,,,"205.71","18","174.08","22.8",,,,,,,,,,,,,,
"2017","梅列区","梅列区","20-1 地区生产总值（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2001.htm","gdp","306.18","4.07","167.58","134.53","153.38","14.2","167588",,,,,,,,,,,,,,,,,,,,,,
"2017","梅列区","梅列区","20-12 规模以上工业增加值增速（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2012.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"8.3","-5.8","9.4",,
"2017","梅列区","梅列区","20-4 年末常住人口数（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2004.htm","population",,,,,,,,"18.4","18.09","0.31","98.3",,,,,,,,,,,,,,,,,,
"2017","梅列区","梅列区","20-17 社会消费品零售总额（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2017.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"833697","11.4"
"2017","闽侯县","闽侯县","20-10 一般公共预算支出（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2010.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"945671","60969","126257","20535","65044",,,,,
"2017","闽侯县","闽侯县","20-9 地方一般公共预算收入（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2009.htm","budget_revenue",,,,,,,,,,,,,,,,"710941","183726","822","88809",,,,,,,,,,
"2017","闽侯县","闽侯县","20-6 固定资产投资（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2006.htm","fixed_asset_investment",,,,,,,,,,,,"561.42","21.6","277.39","31.1",,,,,,,,,,,,,,
"2017","闽侯县","闽侯县","20-1 地区生产总值（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2001.htm","gdp","560.07","34.86","325.09","200.12","288.33","38.19","78884",,,,,,,,,,,,,,,,,,,,,,
"2017","闽侯县","闽侯县","20-12 规模以上工业增加值增速（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2012.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"11","5.2","14.4",,
"2017","闽侯县","闽侯县","20-4 年末常住人口数（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2004.htm","population",,,,,,,,"71.5","40.04","31.46","56",,,,,,,,,,,,,,,,,,
"2017","闽侯县","闽侯县","20-17 社会消费品零售总额（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2017.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2767415","16.1"
"2017","闽清县","闽清县","20-10 一般公共预算支出（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2010.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"351524","21271","55504","889","58197",,,,,
"2017","闽清县","闽清县","20-9 地方一般公共预算收入（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2009.htm","budget_revenue",,,,,,,,,,,,,,,,"96860","44314","85","11929",,,,,,,,,,
"2017","闽清县","闽清县","20-6 固定资产投资（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2006.htm","fixed_asset_investment",,,,,,,,,,,,"91.97","18.5","73.78","22.3",,,,,,,,,,,,,,
"2017","闽清县","闽清县","20-1 地区生产总值（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2001.htm","gdp","166.23","28.26","75.68","62.29","60.17","15.6","69553",,,,,,,,,,,,,,,,,,,,,,
"2017","闽清县","闽清县","20-12 规模以上工业增加值增速（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2012.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"7.3","9.5","6.6",,
"2017","闽清县","闽清县","20-4 年末常住人口数（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2004.htm","population",,,,,,,,"24","9.7","14.3","40.4",,,,,,,,,,,,,,,,,,
"2017","闽清县","闽清县","20-17 社会消费品零售总额（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2017.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"512390","12.4"
"2017","明溪县","明溪县","20-10 一般公共预算支出（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2010.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"156960","13272","23397","655","33162",,,,,
"2017","明溪县","明溪县","20-9 地方一般公共预算收入（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2009.htm","budget_revenue",,,,,,,,,,,,,,,,"30195","8998","24","1926",,,,,,,,,,
"2017","明溪县","明溪县","20-6 固定资产投资（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2006.htm","fixed_asset_investment",,,,,,,,,,,,"106.5","17","105","17.8",,,,,,,,,,,,,,
"2017","明溪县","明溪县","20-1 地区生产总值（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2001.htm","gdp","73.53","17.94","31.14","24.45","23.38","7.75","71669",,,,,,,,,,,,,,,,,,,,,,
"2017","明溪县","明溪县","20-12 规模以上工业增加值增速（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2012.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"7.6","14.5","3.1",,
"2017","明溪县","明溪县","20-4 年末常住人口数（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2004.htm","population",,,,,,,,"10.3","5.4","4.9","52.4",,,,,,,,,,,,,,,,,,
"2017","明溪县","明溪县","20-17 社会消费品零售总额（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2017.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"172026","11.5"
"2017","南安市","南安市","20-10 一般公共预算支出（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2010.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"741801","46264","171031","14257","77613",,,,,
"2017","南安市","南安市","20-9 地方一般公共预算收入（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2009.htm","budget_revenue",,,,,,,,,,,,,,,,"410996","146104","217","44569",,,,,,,,,,
"2017","南安市","南安市","20-6 固定资产投资（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2006.htm","fixed_asset_investment",,,,,,,,,,,,"659.07","18.1","609","18",,,,,,,,,,,,,,
"2017","南安市","南安市","20-1 地区生产总值（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2001.htm","gdp","977.38","26.73","576.41","374.25","529.58","46.92","65421",,,,,,,,,,,,,,,,,,,,,,
"2017","南安市","南安市","20-12 规模以上工业增加值增速（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2012.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"8.8","9.1","8.6",,
"2017","南安市","南安市","20-4 年末常住人口数（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2004.htm","population",,,,,,,,"149.9","87.84","62.06","58.6",,,,,,,,,,,,,,,,,,
"2017","南安市","南安市","20-17 社会消费品零售总额（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2017.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"4403008","12.3"
"2017","南靖县","南靖县","20-10 一般公共预算支出（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2010.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"267082","22733","56548","1229","42062",,,,,
"2017","南靖县","南靖县","20-9 地方一般公共预算收入（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2009.htm","budget_revenue",,,,,,,,,,,,,,,,"80213","26009","-10","5026",,,,,,,,,,
"2017","南靖县","南靖县","20-6 固定资产投资（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2006.htm","fixed_asset_investment",,,,,,,,,,,,"315.5","28","306.58","31.7",,,,,,,,,,,,,,
"2017","南靖县","南靖县","20-1 地区生产总值（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2001.htm","gdp","286.48","58.3","135.64","92.54","123.09","12.55","82677",,,,,,,,,,,,,,,,,,,,,,
"2017","南靖县","南靖县","20-12 规模以上工业增加值增速（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2012.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"9.1","14.8","3",,
"2017","南靖县","南靖县","20-4 年末常住人口数（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2004.htm","population",,,,,,,,"34.8","17.68","17.12","50.8",,,,,,,,,,,,,,,,,,
"2017","南靖县","南靖县","20-17 社会消费品零售总额（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2017.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"459634","13.3"
"2017","宁化县","宁化县","20-10 一般公共预算支出（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2010.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"254661","17737","51433","3154","43151",,,,,
"2017","宁化县","宁化县","20-9 地方一般公共预算收入（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2009.htm","budget_revenue",,,,,,,,,,,,,,,,"62502","12957","39","3548",,,,,,,,,,
"2017","宁化县","宁化县","20-6 固定资产投资（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2006.htm","fixed_asset_investment",,,,,,,,,,,,"201.95","15.2","179.95","10",,,,,,,,,,,,,,
"2017","宁化县","宁化县","20-1 地区生产总值（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2001.htm","gdp","128.96","23.02","59.66","46.28","41.22","18.45","45249",,,,,,,,,,,,,,,,,,,,,,
"2017","宁化县","宁化县","20-12 规模以上工业增加值增速（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2012.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"8.2","14.3","2.1",,
"2017","宁化县","宁化县","20-4 年末常住人口数（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2004.htm","population",,,,,,,,"28.6","12.67","15.93","44.3",,,,,,,,,,,,,,,,,,
"2017","宁化县","宁化县","20-17 社会消费品零售总额（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2017.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"392869","11.6"
"2017","平和县","平和县","20-10 一般公共预算支出（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2010.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"355690","20243","69366","2962","56283",,,,,
"2017","平和县","平和县","20-9 地方一般公共预算收入（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2009.htm","budget_revenue",,,,,,,,,,,,,,,,"59127","16225","3","4254",,,,,,,,,,
"2017","平和县","平和县","20-6 固定资产投资（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2006.htm","fixed_asset_investment",,,,,,,,,,,,"214.31","19.3","204.2","23.5",,,,,,,,,,,,,,
"2017","平和县","平和县","20-1 地区生产总值（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2001.htm","gdp","202.43","41.44","70.17","90.82","53.47","16.7","39247",,,,,,,,,,,,,,,,,,,,,,
"2017","平和县","平和县","20-12 规模以上工业增加值增速（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2012.htm","industrial_va_growth",,,,,,,,,,,,,,,,,,,,,,,,,"9","9.5","8.5",,
"2017","平和县","平和县","20-4 年末常住人口数（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2004.htm","population",,,,,,,,"51.8","23.62","28.18","45.6",,,,,,,,,,,,,,,,,,
"2017","平和县","平和县","20-17 社会消费品零售总额（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2017.htm","retail_sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,"575697","10.1"
"2017","平潭县","平潭县","20-10 一般公共预算支出（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2010.htm","budget_expenditure",,,,,,,,,,,,,,,,,,,,"886147","56366","94555","44813","64934",,,,,
"2017","平潭县","平潭县","20-9 地方一般公共预算收入（2017年）","http://tjj.fujian.gov.cn/tongjinianjian/dz2018/cn/html/2009.htm","budget_revenue",,,,,,,,,,,,,,,,"296708","59465","82","38910",,,,,,,,,,
