"year","unit_id","county_cn","co2_million_tons","gdp_100m_yuan","resident_population_10k","per_capita_gdp_yuan","urbanization_rate_pct","secondary_industry_share","tertiary_industry_share","industry_share","retail_sales_100m_yuan","retail_per_capita_yuan","co2_ton_per_10000_yuan","co2_per_capita_ton"
"2019","350521","惠安县","2.89403095047324","1318.11","102.2","128973.581213307","59.5499021526419","0.729241110377738","0.245806495664247","0.594616534280144","5201542","508957142.857143","0.219559137740647","2.8317328282517"
"2020","350521","惠安县","2.88125207502868","1317.71","103.2","127685.07751938","56.6666666666667","0.71063435809093","0.26512662118372","0.578260770579263","5052932","489625193.79845","0.218656007393788","2.79191092541539"
"2021","350521","惠安县","3.14243541591655","1491.13","104.1","143240.153698367","58.299711815562","0.705216848966891","0.271029353577488","0.589526064125864","560.97","53887.6080691643","0.210741881386368","3.01866994804664"
"2013","350524","安溪县","2.39921361038451","381.23","99.5","38314.5728643216","38.391959798995","0.556225900375102","0.493875088529234","0.0623508118458673","1415910","142302512.562814","0.629334944884849","2.41126996018544"
"2014","350524","安溪县","2.5996502444406","410.19","99.8","41101.2024048096","40.9018036072144","0.55230502937663","0.361369121626563","0.488139642604647","1595858","159905611.222445","0.633767338170263","2.60485996436934"
"2015","350524","安溪县","2.57891539298696","424.03","100.5","42192.039800995","42.5572139303483","0.533004740230644","0.380515529561588","0.466122679999057","2052494","204228258.706468","0.608191730063194","2.56608496814623"
"2016","350524","安溪县","2.51785584435319","466.37","101.2","46083.9920948617","44.703557312253","0.52619165040633","0.384587344812059","0.46120033449836","2322600","229505928.853755","0.539883749888112","2.4879998461988"
"2017","350524","安溪县","2.61101662971178","516.29","101.9","50666.339548577","46.4965652600589","0.51108872920258","0.397993375815917","0.445524801952391","2624168","257523846.908734","0.505726748476976","2.56233231571323"
"2018","350524","安溪县","2.67836958668158","574.38","102.5","56037.0731707317","47.8926829268293","0.498433093074271","0.424248755179498","0.431404296806992","3108110","303230243.902439","0.466306206114694","2.61304349920154"
"2019","350524","安溪县","2.82265890839753","731.49","102.7","71225.9006815969","48.9970788704966","0.515905890716209","0.412213427387934","0.426007190802335","5631972","548390652.385589","0.385877989910666","2.74845073845913"
"2020","350524","安溪县","2.85962631272377","747.63","100.4","74465.1394422311","49.6314741035857","0.507604028730789","0.417171595575351","0.411955111485628","5684176","566152988.047809","0.382492183663546","2.84823337920694"
"2021","350524","安溪县","3.13060075609679","845.61","100.2","84392.2155688623","52.3952095808383","0.514445193410674","0.418159671716276","0.426319461690377","642.18","64089.8203592814","0.370218038587149","3.1243520519928"
"2013","350525","永春县","2.37251902501387","262.16","45.7","57365.4266958424","56.4551422319475","0.570758315532499","0.511710405859017","0.0590479096734818","785560","171894967.177243","0.904988947594549","5.19150771337827"
"2014","350525","永春县","2.57565175657606","290.25","45.5","63791.2087912088","57.2967032967033","0.578225667527993","0.346528854435831","0.519000861326443","880457","193507032.967033","0.887390786072717","5.66077309137596"
"2015","350525","永春县","2.56894618520491","306.02","45.8","66816.5938864629","57.7510917030568","0.563623292595255","0.361283576236847","0.503202405071564","935483","204253930.131004","0.839470029803578","5.60905280612426"
"2016","350525","永春县","2.49548493358994","329.62","46","71656.5217391304","58.5","0.549117165220557","0.372853588981251","0.489472726169529","842063","183057173.913043","0.757079343968794","5.42496724693465"
"2017","350525","永春县","2.56539838319213","373.31","46.5","80281.7204301075","59.0967741935484","0.570383863277169","0.37443411641799","0.511933781575634","874051","187967956.989247","0.687203231414141","5.51698577030566"
"2018","350525","永春县","2.6561430196049","419.46","46.8","89628.2051282051","59.7008547008547","0.566037286034425","0.376817813379106","0.50929766843084","1020655","218088675.213675","0.6332291564404","5.67551927266004"
"2019","350525","永春县","2.84186700772752","484.1","46.8","103440.170940171","60.1923076923077","0.631233216277629","0.316773393926875","0.556042140053708","1735040","370735042.735043","0.58704131537441","6.07236540112718"
"2020","350525","永春县","2.83253450676837","494.52","42.2","117184.834123223","61.2796208530806","0.620338914502952","0.326134433389954","0.546267087276551","1683210","398864928.909953","0.572784620797616","6.71216707765016"
"2021","350525","永春县","3.11595376479015","541.23","42.2","128253.55450237","61.8957345971564","0.609796204940598","0.340668477357131","0.551724775049425","185.05","43850.7109004739","0.57571711930051","7.38377669381552"
"2013","350526","德化县","2.33128321415257","154.74","28.3","54678.445229682","72.4381625441696","0.596742923613804","0.468140105984232","0.128602817629572","486533","171919787.985866","1.5065808544349","8.23774987333064"
"2014","350526","德化县","2.56742568773646","170.15","28.2","60336.8794326241","73.0851063829787","0.607757860711137","0.33300029385836","0.478225095503967","535252","189805673.758865","1.50891900542842","9.10434641041298"
"2015","350526","德化县","2.53757817943182","182.36","28.4","64211.2676056338","73.556338028169","0.598925202895372","0.348705856547488","0.469072164948454","495507","174474295.774648","1.39152126531686","8.93513443461909"
"2016","350526","德化县","2.48168379046598","194.31","28.7","67703.8327526132","74.1114982578397","0.579280531110082","0.367762853172765","0.448921825948227","551849","192281881.533101","1.27717759789305","8.64698184831352"
"2017","350526","德化县","2.57486208054858","221.05","29.3","75443.6860068259","74.8122866894198","0.581271205609591","0.376792580864058","0.453698258312599","618211","210993515.358362","1.16483242730087","8.7879251895856"
"2018","350526","德化县","2.62175123072422","246.23","29.6","83185.8108108108","75.4054054054054","0.560898347073874","0.389432644275677","0.428583032124437","782437","264336824.324324","1.06475702827609","8.85726767136561"
"2019","350526","德化县","2.79149947107305","278.15","29.7","93653.1986531986","75.5892255892256","0.59978428905267","0.351213374078735","0.466546827251483","1279192","430704377.104377","1.00359499229662","9.39898811809108"
"2020","350526","德化县","2.79111164125575","287.66","33.3","86384.3843843844","78.1381381381381","0.591253563234374","0.364423277480359","0.452826253215602","1256711","377390690.690691","0.97028145771249","8.38171664040766"
"2021","350526","德化县","3.05901806999012","327.48","33.7","97175.0741839762","78.6053412462908","0.593165994869916","0.368633198973983","0.456211066324661","142.73","42353.115727003","0.934108363866532","9.0772049554603"
"2013","350581","石狮市","2.61813182959537","570.93","66.3","86113.1221719457","77.0739064856712","0.596342809100941","0.544777818646769","0.0515649904541713","3084690","465262443.438914","0.458573175274617","3.94891678672002"
"2014","350581","石狮市","2.62561828931407","638.37","67.6","94433.4319526627","77.7958579881657","0.594843116061218","0.374610335698733","0.544088851293137","3523509","521229142.011834","0.411300388381984","3.88405072383738"
"2015","350581","石狮市","2.55071077960484","676.28","68.3","99016.1054172767","77.9502196193265","0.567087596853374","0.403309280179807","0.515600047317679","3571811","522959150.805271","0.377167856450707","3.73456922343315"
"2016","350581","石狮市","2.12831843411395","703.68","68.8","102279.069767442","78.4011627906977","0.526574579354252","0.439930081855389","0.473823328785812","4001134","581560174.418605","0.302455439136248","3.09348609609586"
"2017","350581","石狮市","2.25829902315909","772.72","69.1","111826.338639653","79.1027496382055","0.505357697484212","0.461706698415985","0.451728957449011","4452945","644420405.209841","0.292253212439058","3.26816067027365"
"2018","350581","石狮市","2.23631523778417","836.03","69.3","120639.24963925","79.7979797979798","0.493475114529383","0.476023587670299","0.437209191057737","4947963","713991774.891775","0.267492223698213","3.22700611512867"
"2019","350581","石狮市","2.38121291672885","917.84","69.4","132253.602305476","79.8991354466859","0.468251547110607","0.50444521921032","0.413612394317092","5594823","806170461.095101","0.25943660297316","3.43114253130958"
"2020","350581","石狮市","2.37818983314424","937.16","68.6","136612.244897959","86.0058309037901","0.451417047249136","0.522664219556959","0.400113107687055","5434006","792129154.518951","0.253765614531589","3.46674902790706"
"2021","350581","石狮市","2.64467319986494","1072.51","68.9","155661.8287373","86.0957910014514","0.444406112763517","0.529682706921148","0.40109649327279","617.16","89573.2946298984","0.246587276562917","3.83842264131341"
"2013","350582","晋江市","2.34520370162373","1363.94","204.5","66696.3325183374","62.7872860635697","0.674340513512325","0.636171679106119","0.0381688344062056","3735707","182675158.924205","0.171943318740101","1.14679887609962"
"2014","350582","晋江市","2.53120106030715","1492.86","206.5","72293.4624697337","64","0.669158527926262","0.318355371568667","0.631298313304664","4205481","203655254.237288","0.169553813506099","1.22576322533034"
"2015","350582","晋江市","2.7216231203038","1620.47","207.8","77982.1944177093","64.2540904716073","0.637123797416799","0.350780946268675","0.599486568711547","5357099","257800721.847931","0.167952700161299","1.30973201169577"
"2016","350582","晋江市","3.31601968445669","1744.24","209.2","83376.673040153","64.8996175908222","0.607731734165023","0.380045177269183","0.572071503921479","5882794","281204302.103251","0.190112581093008","1.58509545146113"
"2017","350582","晋江市","3.49857011153081","1981.5","210.3","94222.5392296719","66.1008083689967","0.603245016401716","0.38672218016654","0.566924047438809","6672800","317299096.528768","0.176561701313692","1.6636091828487"
"2018","350582","晋江市","3.57427076900989","2229","211.1","105589.76788252","67.0014211274278","0.5983355764917","0.392557200538358","0.56090623598026","7105294","336584272.856466","0.160353107627182","1.69316474135949"
"2019","350582","晋江市","3.49231644468709","2546.18","211.9","120159.509202454","67.3997168475696","0.623243447046163","0.368732768303891","0.593732571931285","15115615","713337187.352525","0.137159055710401","1.64809648168338"
"2020","350582","晋江市","2.28482395500631","2616.11","206.2","126872.453928225","68.6905916585839","0.602925717955285","0.389326136897913","0.577513942456548","15135428","734016876.818623","0.0873366928380806","1.10806205383429"
"2021","350582","晋江市","3.40247062164667","2986.41","206.9","144340.744320928","69.5021749637506","0.611192033243928","0.38184977950114","0.5888943581089","1640.96","79311.7448042533","0.113931798435133","1.64450005879491"
"2013","350583","南安市","2.39940940741681","709.99","145.5","48796.5635738832","53.8831615120275","0.631825800363385","0.584937816025578","0.0468879843378076","2790432","191782268.041237","0.337949746815703","1.64907863052702"
"2014","350583","南安市","2.60071105959375","780.51","146.5","53277.133105802","55.2969283276451","0.633342301828292","0.336831046367119","0.586296139703527","3226527","220240750.853242","0.333206628946939","1.77522939221416"
"2015","350583","南安市","2.58954056305816","843.38","147.6","57139.566395664","55.7520325203252","0.614218976025042","0.356482249994071","0.567454765348953","3528935","239087737.127371","0.307043155286841","1.75443127578466"
"2016","350583","南安市","2.51993286485324","898.14","148.9","60318.3344526528","56.8032236400269","0.602667735542343","0.365967443828356","0.555937827064823","3854668","258876292.813969","0.28057239014555","1.69236592669794"
"2017","350583","南安市","2.59010554329719","977.38","149.9","65202.1347565043","58.5990660440294","0.589750148355808","0.382911457160981","0.541836337964763","4403008","293729686.457638","0.265004966675928","1.72788895483468"
"2018","350583","南安市","2.67642855206887","1067.82","150.8","70810.3448275862","59.8010610079576","0.573888857672641","0.400367103069806","0.524713903092281","5142052","340984880.636605","0.250644167750077","1.77481999474063"
"2019","350583","南安市","2.84697407569605","1295.44","151","85790.7284768212","60.5033112582781","0.59467053665164","0.381746742419564","0.549187920706478","7733795","512171854.304636","0.219768887458782","1.88541329516295"
"2020","350583","南安市","2.85512175326947","1352.72","151.9","89053.3245556287","61.7379855167874","0.585043467975634","0.387988645100243","0.539934354485777","7383970","486107307.439105","0.211065242863968","1.87960615751776"
"2021","350583","南安市","3.12667590525491","1536.36","152.7","100612.966601179","63.6018336607728","0.598264729620662","0.37996953838944","0.558560493634304","814.98","53371.3163064833","0.203511931139506","2.04759391306805"
"2013","350602","芗城区","1.89215028102631","386.04","58.2","66329.8969072165","89.0034364261168","0.462490933582012","0.362345870894208","0.100145062687804","1726058","296573539.5189","0.49014358124192","3.25111732135105"
"2014","350602","芗城区","2.04364160412851","419.33","58.44","71753.9356605065","89.9041752224504","0.458230987527723","0.524407984165216","0.364200033386593","1518142","259777891.854894","0.487358787620373","3.49699110904947"
"2015","350602","芗城区","1.98744754098375","464.18","58.8","78942.1768707483","90.1530612244898","0.440648024473265","0.542031108621655","0.356822784264725","1670199","284047448.979592","0.428163113659302","3.3800128248023"
"2016","350602","芗城区","1.98793726226907","526","59.1","89001.6920473773","90.7952622673435","0.43171102661597","0.550836501901141","0.350684410646388","1838929","311155499.153976","0.377934840735565","3.36368403091213"
"2017","350602","芗城区","2.37658874156264","592.44","59.7","99236.1809045226","90.9045226130653","0.434525015191412","0.55193774897036","0.362163257038687","2008466","336426465.661642","0.401152646945284","3.98088566425903"
"2018","350602","芗城区","2.71414923582519","642.63","60.04","107033.644237175","91.0059960026649","0.438992888598416","0.5463641597809","0.361810061777384","2236622","372521985.343105","0.422350222651478","4.520568347477"
"2019","350602","芗城区","2.90154433222313","771.36","60.23","128069.06857048","91.200398472522","0.434647894627671","0.55080636797345","0.324154739680564","3244944","538758758.093973","0.376159553544795","4.81744036563694"
"2020","350602","芗城区","1.97188865360111","752.46","64","117571.875","89.40625","0.408712755495309","0.575578768306621","0.284905509927438","2964609","463220156.25","0.262058933843807","3.08107602125173"
"2021","350602","芗城区","1.89336883617494","827.34","64.2","128869.158878505","90.7009345794392","0.452812628423623","0.53160731984432","0.319711364130829","313.29","48799.0654205607","0.228850150624283","2.94917264201704"
"2013","350603","龙文区","1.86718543096889","128.44","18.5","69427.027027027","84.3243243243243","0.555434444098412","0.420118343195266","0.135316100903145","747232","403909189.189189","1.45374138194401","10.0928942214535"
"2014","350603","龙文区","2.02325757599326","146.54","18.56","78954.7413793103","85.1293103448276","0.551590009553706","0.415313225058005","0.408352668213457","786633","423832435.344828","1.38068621263359","10.9011722844464"
"2015","350603","龙文区","2.02306102822152","165.06","18.7","88267.3796791444","86.2032085561497","0.534290561008118","0.437234944868533","0.398582333696838","987916","528297326.203209","1.22565190126107","10.8185081723076"
"2016","350603","龙文区","1.9934039287039","190.8","19.1","99895.2879581152","88.2198952879581","0.50461215932914","0.465880503144654","0.385377358490566","1162837","608815183.246073","1.04476096892238","10.4366697837901"
"2017","350603","龙文区","2.04976774644158","222.38","19.3","115222.797927461","89.0155440414508","0.50845399766166","0.463395988847918","0.388434211709686","1338933","693747668.393782","0.921741049753386","10.620558271718"
"2018","350603","龙文区","2.11825816732082","246.27","19.48","126421.971252567","89.9897330595483","0.501644536484346","0.471230762983717","0.379177325699436","1541992","791577002.053388","0.860136503561465","10.8740152326531"
"2019","350603","龙文区","2.25236839512202","361.36","19.56","184744.376278119","90.0817995910021","0.382720832410892","0.600647553686075","0.278946203232234","2341258","1196962167.68916","0.623303186606714","11.5151758441821"
"2020","350603","龙文区","2.25918244079459","349.07","30.5","114449.180327869","90.9180327868852","0.333514767811614","0.649439940413098","0.219812645028218","2211338","725028852.459016","0.647200401293319","7.40715554358882"
"2021","350603","龙文区","2.4732387187699","375.89","30.62","122759.634225996","91.8027433050294","0.366224161323792","0.620128229003166","0.242464550799436","235.24","76825.6041802743","0.657968745848493","8.07720025724984"
"2013","350622","云霄县","1.89949207324245","120.95","41.3","29285.7142857143","45.5205811138015","0.466225713104589","0.409921455146755","0.0563042579578338","494040","119622276.029056","1.57047711719095","4.59925441463063"
"2014","350622","云霄县","2.04928431482674","136.09","41.56","32745.4282964389","45.9095283926853","0.487618487765449","0.33793812917922","0.422881916378867","459879","110654234.841193","1.50583019680119","4.93090547359658"
"2015","350622","云霄县","2.25026621882975","157.56","41.9","37603.8186157518","46.873508353222","0.472264534145722","0.343742066514344","0.406956080223407","536598","128066348.448687","1.42819638158781","5.3705637680901"
"2016","350622","云霄县","2.79259624911229","179.72","42","42790.4761904762","48.1904761904762","0.463443133763632","0.368962831070554","0.401902960160249","618267","147206428.571429","1.55385947535738","6.64903868836259"
"2017","350622","云霄县","2.61224210354778","200.46","42.4","47278.3018867925","50.9905660377359","0.487827995610097","0.37847949715654","0.423974857826998","709035","167225235.849057","1.30312386688007","6.16094835742401"
"2018","350622","云霄县","2.75700224504355","230.11","42.78","53789.1538101917","52.1037868162693","0.459171700491069","0.378601538394681","0.399287297379514","812572","189942028.985507","1.19812361263898","6.44460552838604"
"2019","350622","云霄县","3.17529087725491","260.72","41.23","63235.5081251516","52.7043414989086","0.476756673826327","0.380062902730899","0.420067505369745","1317119","319456463.739995","1.21789309498884","7.7014088703733"
"2020","350622","云霄县","3.15197151979281","231.65","41.1","56362.5304136253","54.5985401459854","0.426980358299158","0.406388948845241","0.372328944528383","1134291","275983211.678832","1.36066113524404","7.66903046178299"
"2021","350622","云霄县","3.48673369183162","236.75","41.19","57477.5430929837","55.3046856033018","0.396029567053854","0.414656810982049","0.334530095036959","112.01","27193.4935663996","1.47274918345581","8.46500046572377"
"2013","350623","漳浦县","1.87612801199419","259.8","80.7","32193.3085501859","46.8401486988848","0.420823710546574","0.315011547344111","0.105812163202463","909742","112731350.681537","0.722143191683676","2.32481785872886"
"2014","350623","漳浦县","2.04720661426062","311.83","81.22","38393.252893376","47.5006156119182","0.463457653208479","0.343841195523202","0.35740627906231","858198","105663383.403103","0.656513681897386","2.52056958170478"
"2015","350623","漳浦县","1.98487331691364","318.76","81.9","38920.6349206349","48.5592185592186","0.405069644873886","0.399485506337056","0.318076295645627","926219","113091452.991453","0.622685819084465","2.4235327434843"
"2016","350623","漳浦县","1.72809661084297","342.79","82.77","41414.7638033104","50.2960009665338","0.350331106508358","0.432538872195805","0.259896729776248","1030874","124546816.479401","0.504126903014373","2.08782966152346"
"2017","350623","漳浦县","1.800717366558","376.51","83.7","44983.2735961768","51.8040621266428","0.373004701070357","0.441581896895169","0.279089532814533","1139894","136188052.568698","0.478265482074314","2.15139470317563"
"2018","350623","漳浦县","1.8535011668613","438.13","84.37","51929.5958279009","53.5024297736162","0.398945518453427","0.427932348846233","0.307625590578139","1303431","154489866.066137","0.423048220131308","2.19687230871317"
"2019","350623","漳浦县","1.95753376374264","520.3","86.05","60464.846019756","54.596165020337","0.362425523736306","0.476744186046512","0.304343647895445","2491007","289483672.283556","0.376231743944386","2.27487944653415"
"2020","350623","漳浦县","1.98825863948524","495.61","84.9","58375.7361601885","54.793875147232","0.317669135005347","0.503238433445653","0.245475272896027","2437758","287132862.190813","0.401174035932536","2.34188296759157"
"2021","350623","漳浦县","2.17749490459868","583.61","85","68660","56.5058823529412","0.382361508541663","0.449992289371327","0.310995356488066","258.39","30398.8235294118","0.373107881050475","2.56175871129256"
"2013","350624","诏安县","1.89009227726573","149.81","59.8","25051.8394648829","39.4648829431438","0.432013884253388","0.373606568319872","0.0584073159335158","703289","117606856.187291","1.26165962036295","3.16068942686577"
"2014","350624","诏安县","2.0292310226289","166.29","60.19","27627.512875893","40.5050672869247","0.446268566961333","0.339346924048349","0.383967767153768","673081","111826050.83901","1.22029648363034","3.37137568139043"
"2015","350624","诏安县","2.11588620741146","189.2","60.7","31169.686985173","41.4662273476112","0.44154334038055","0.350845665961945","0.374418604651163","814379","134164579.901153","1.11833309059802","3.48580923791015"
"2016","350624","诏安县","2.36511766373618","220.66","61.41","35932.2585898062","42.5989252564729","0.425722831505484","0.372790718752832","0.362095531587057","939607","153005536.557564","1.07183796960762","3.8513559090314"
"2017","350624","诏安县","1.93908214412019","249.55","62","40250","44.4032258064516","0.435584051292326","0.382608695652174","0.372149869765578","1092715","176244354.83871","0.777031514373949","3.12755184535514"
"2018","350624","诏安县","1.84400953898513","278.58","62.54","44544.2916533419","46.3063639270867","0.431976452006605","0.395972431617489","0.367793811472468","1227486","196272145.826671","0.66193177506825","2.94852820432544"
"2019","350624","诏安县","1.92439405968921","284.87","62.8","45361.4649681529","47.0063694267516","0.485168673429986","0.333520553234809","0.433776810474953","1055675","168101114.649682","0.675534124228318","3.06432175109747"
"2020","350624","诏安县","1.99954455442468","287.63","56","51362.5","45.8035714285714","0.470639363070612","0.33372735806418","0.421652817856274","995793","177820178.571429","0.695179416063929","3.57061527575836"
"2021","350624","诏安县","2.24448729715431","328.27","56.07","58546.4597824148","48.2075976457999","0.502360861485972","0.308343741432358","0.452676150729582","108.5","19350.8114856429","0.683732079432878","4.00300926904639"
"2013","350625","长泰县","1.90445211781798","149.51","21.5","69539.5348837209","50.2325581395349","0.611531001270818","0.592803156979466","0.0187278442913517","229577","106780000","1.27379581152965","8.85791682706037"
"2014","350625","长泰县","2.02125996696662","167.15","21.68","77098.7084870849","50.7841328413284","0.624110080765779","0.280945258749626","0.597606939874364","224553","103576107.01107","1.20924915762287","9.32315482918183"
"2015","350625","长泰县","1.93704308912335","186.36","21.9","85095.8904109589","52.1917808219178","0.613382700150247","0.296415539815411","0.584996780424984","264030","120561643.835616","1.03940925580776","8.84494561243539"
"2016","350625","长泰县","1.80072324385654","209.15","22.31","93747.1985656656","53.5186015239803","0.610996892182644","0.310781735596462","0.584269662921348","305957","137138951.142985","0.860972146237887","8.07137267528705"
"2017","350625","长泰县","1.76821043721039","241.5","22.5","107333.333333333","54.0888888888889","0.621573498964803","0.32128364389234","0.594285714285714","350282","155680888.888889","0.732178234869727","7.8587130542684"
"2018","350625","长泰县","1.86455960976398","284.99","22.73","125380.55433348","55.7853057633084","0.634267869048037","0.314116284781922","0.599915786518825","404561","177985481.742191","0.654254398317127","8.20307791361188"
"2019","350625","长泰县","1.97824879608339","357.74","22.87","156423.261915173","56.3183209444687","0.692709789232403","0.256582993235311","0.58377592665064","894321","391045474.420638","0.552985071863194","8.6499728731237"
"2020","350625","长泰县","2.01884655380124","344.54","22.9","150454.148471616","59.4323144104803","0.654931212631334","0.287716955941255","0.537180008126778","866061","378192576.419214","0.585954186393812","8.81592381572594"
"2021","350625","长泰县","1.88806281739303","375.23","23.05","162789.587852495","60.997830802603","0.683847240359246","0.256722543506649","0.560243050928764","99.3","43080.2603036876","0.503174804091632","8.19116189758364"
"2013","350626","东山县","1.85490694087139","126.8","21.7","58433.1797235023","53.4562211981567","0.47294952681388","0.417192429022082","0.0557570977917981","351217","161851152.073733","1.46286036346324","8.54795825286355"
"2014","350626","东山县","1.90540866127931","139.5","21.77","64079.0078089113","54.5245751033532","0.485591397849462","0.315268817204301","0.428028673835125","319179","146614147.909968","1.36588434500309","8.75245136095227"
"2015","350626","东山县","1.79268166960459","156.3","21.9","71369.8630136986","55.4794520547945","0.475239923224568","0.327319257837492","0.415802943058221","345825","157910958.90411","1.14694924478861","8.18576104842279"
"2016","350626","东山县","2.20475119629534","175.9","22.09","79628.7913082843","56.7224988682662","0.468277430358158","0.340363843092666","0.41148379761228","386382","174912630.149389","1.25341170909343","9.98076594067605"
"2017","350626","东山县","2.02685384480078","202.7","22.3","90896.8609865471","57.982062780269","0.468278243709916","0.363591514553527","0.416230883078441","443105","198701793.721973","0.999927895806996","9.0890306941739"
"2018","350626","东山县","2.33347994087184","230.7","22.46","102715.939447907","59.0828138913624","0.464282618118769","0.370871261378414","0.410056350238405","499247","222282724.844167","1.01147808446981","10.3894921677286"
"2019","350626","东山县","2.10817389044331","257.68","22.6","114017.699115044","60.0884955752212","0.513427506985408","0.338986339646073","0.40829711269792","872445","386037610.619469","0.818136405791412","9.32820305505889"
"2020","350626","东山县","2.12257074950508","198.25","22","90113.6363636364","64.1818181818182","0.357276166456494","0.450895334174023","0.257452711223203","827428","376103636.363636","1.07065359369739","9.64804886138673"
"2021","350626","东山县","2.33782695100256","204.4","22.08","92572.463768116","65.5797101449275","0.351956947162427","0.444422700587084","0.248581213307241","86.63","39234.6014492754","1.14375095450223","10.5879843795406"
"2013","350627","南靖县","1.7906439181272","173.19","33.7","51391.6913946588","46.5875370919881","0.483515214504302","0.440441134014666","0.0430740804896357","395688","117414836.795252","1.03391877021029","5.31348343657923"
"2014","350627","南靖县","1.81649006123112","195.46","33.89","57674.8303334317","47.506639126586","0.483423718407858","0.277192264401924","0.438145912207101","354902","104721746.827973","0.929341072972025","5.35995887055509"
"2015","350627","南靖县","1.82993675055573","212.21","34.2","62049.7076023392","48.4502923976608","0.490787427548183","0.299184769803497","0.442533339616418","381034","111413450.292398","0.862323524129744","5.35069225308693"
"2016","350627","南靖县","1.80226613931337","242.87","34.5","70397.1014492754","49.5942028985507","0.477704121546506","0.313254004199778","0.433071190348746","423280","122689855.072464","0.74207030070135","5.22395982409672"
"2017","350627","南靖县","1.80595420038781","286.48","34.8","82321.8390804598","50.8045977011494","0.47347109745881","0.323024294889696","0.429663501815135","459634","132078735.632184","0.630394512841319","5.18952356433279"
"2018","350627","南靖县","1.95606967565977","314.79","35.08","89734.8916761688","51.9954389965792","0.477429397376028","0.332634454715842","0.427713713904508","531701","151568129.988598","0.621388759382372","5.57602530119661"
"2019","350627","南靖县","2.07875903106823","374.84","35.34","106066.779852858","54.4991511035654","0.493890726710063","0.320430050154733","0.432157720627468","1355039","383429258.630447","0.554572359158102","5.88217043313025"
"2020","350627","南靖县","2.10364077621182","345.33","30.5","113222.950819672","52.8852459016393","0.447832508035792","0.334144151970579","0.380997886079981","1038237","340405573.770492","0.609168266936501","6.89718287282564"
"2021","350627","南靖县","2.19025243394884","365.9","30.56","119731.67539267","54.1884816753927","0.456490844493031","0.339218365673681","0.398906805138016","109.59","35860.6020942408","0.598593176810287","7.16705639381165"
"2013","350628","平和县","1.62888161869727","140.44","49.7","28257.5452716298","40.6438631790744","0.287026488180006","0.216604955853033","0.0704215323269724","528468","106331589.537223","1.1598416538716","3.27742780421986"
"2014","350628","平和县","1.83352921366055","159.84","50.01","31961.6076784643","41.4917016596681","0.30299049049049","0.368118118118118","0.226914414414414","475250","95030993.8012397","1.14710286139924","3.66632516228864"
"2015","350628","平和县","2.04956513793858","172.72","50.4","34269.8412698413","42.6587301587302","0.308302454840204","0.39219546086151","0.234309865678555","491773","97574007.9365079","1.18664030681947","4.06659749590988"
"2016","350628","平和县","2.00679380467935","195.04","51.36","37975.0778816199","44.1004672897196","0.308654634946678","0.396175143560295","0.235182526661198","526830","102575934.579439","1.02891396876505","3.90730880973394"
"2017","350628","平和县","2.03833832601716","202.43","51.8","39079.1505791506","45.5984555984556","0.346638344118955","0.448648915674554","0.264140690609099","575697","111138416.988417","1.00693490392588","3.9350160733922"
"2018","350628","平和县","1.97938569248672","226.46","52.18","43399.7700268302","46.9911843618245","0.337278106508876","0.462068356442639","0.254437869822485","644291","123474702.951322","0.87405532654187","3.79338001626432"
"2019","350628","平和县","2.08721385650385","276.68","52.4","52801.5267175573","49.5038167938931","0.322791672690473","0.487928292612404","0.26684256180425","1064475","203144083.969466","0.754378291348796","3.98323255057987"
"2020","350628","平和县","2.07958826202958","254.57","45.4","56072.6872246696","47.4669603524229","0.263856699532545","0.545625957496956","0.212908041010331","995804","219340088.105727","0.816902330215493","4.58059088552771"
"2021","350628","平和县","2.1656235031733","271.49","45.3","59931.5673289183","48.4988962472406","0.282330840914951","0.523371026557148","0.230432060112711","104.6","23090.5077262693","0.797680762891193","4.78062583481965"
"2013","350629","华安县","1.62789776719774","80.8","16.1","50186.3354037267","45.9627329192547","0.526732673267327","0.438242574257426","0.088490099009901","184458","114570186.335404","2.01472495940314","10.1111662558866"
"2014","350629","华安县","1.71812942091108","90.42","16.21","55780.3824799506","48.9204194941394","0.538487060384871","0.239659367396594","0.443043574430436","180931","111616903.146206","1.90016525205826","10.5991944534922"
"2015","350629","华安县","1.70739405795174","104.65","16.3","64202.4539877301","49.6932515337423","0.513234591495461","0.237935977066412","0.427711419015767","225679","138453374.233129","1.63152800568728","10.4748101714831"
"2016","350629","华安县","1.57751430311832","119.18","16.41","72626.4472882389","50.7617306520414","0.505286121832522","0.251468367175701","0.422973653297533","262457","159937233.394272","1.32364012679839","9.6131279897521"
"2017","350629","华安县","1.70721138851599","131.48","16.6","79204.8192771084","52.4096385542169","0.53749619714025","0.255476118040767","0.451703681168239","295478","177998795.180723","1.2984570950076","10.2844059549156"
"2018","350629","华安县","2.42393286526202","146.64","16.7","87808.3832335329","52.6946107784431","0.52632296781233","0.268003273322422","0.434192580469176","342380","205017964.071856","1.6529820412316","14.5145680554612"
"2019","350629","华安县","2.64294998939235","175.83","16.61","105857.91691752","53.5219747140277","0.536256611499744","0.272251606665529","0.475288631064096","435971","262475015.051174","1.50312801535139","15.9118000565464"
"2020","350629","华安县","2.76946615738926","170.76","13.4","127432.835820896","53.2835820895522","0.514581869290232","0.276177090653549","0.456195830405247","411765","307287313.432836","1.62184712894663","20.6676578909646"
